capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory_accepting,policy,process_peak_rss_bytes_so_far,repeat,replans,rng_seed,sampled_peak_rss_bytes,seed,states_at_end,success,task_id,task_steps,task_type,wall_seconds
25,0.0809413300000017,0.04051558100000108,17,success,True,doob_task,64839680,6,25,76000706,64905216,73000000,39,True,7,25,all_of,0.0809676880000012
37,0.09892210099999943,0.06164962100000437,35,success,True,doob_task,64839680,7,37,76000707,64905216,73000000,39,True,7,37,all_of,0.09894812000000286
48,0.13574932599999912,0.07674911000000506,46,success,True,doob_task,64839680,8,48,76000708,64905216,73000000,40,True,7,48,all_of,0.13577416000001108
19,0.05188997999999856,0.019819707000007014,9,success,True,doob_task,64839680,9,19,76000709,64905216,73000000,39,True,7,19,all_of,0.05189270399999657
14,0.03710068700000235,0.01378685099999899,6,success,True,deadline_generic,64839680,0,14,76000700,64905216,73000000,39,True,7,14,all_of,0.03710443900000371
25,0.059382405999997445,0.033885724000001005,25,success,True,deadline_task,64839680,0,25,76000700,64905216,73000000,40,True,7,25,all_of,0.05938389899999663
157,0.24987382100000133,0.1436561239999996,157,success,True,fixed_generic,64839680,0,157,76000800,64905216,73000000,62,True,8,157,condition_then,0.24988980800000604
157,0.2574899970000004,0.1481744400000089,157,success,True,fixed_task,64839680,0,157,76000800,64905216,73000000,62,True,8,157,condition_then,0.2575158619999911
465,0.7853348790000005,0.4931420240000257,465,success,True,doob_generic,64839680,0,465,76000800,64905216,73000000,66,True,8,465,condition_then,0.7853442279999996
44,0.06134496299999981,0.038185997000006466,44,success,True,doob_generic,64839680,1,44,76000801,64905216,73000000,44,True,8,44,condition_then,0.06134632999999212
65,0.09959177899999716,0.06141143000000682,65,success,True,doob_generic,64839680,2,65,76000802,64905216,73000000,44,True,8,65,condition_then,0.09961277700000437
179,0.22695347299999824,0.14548449099997285,179,success,True,doob_generic,64839680,3,179,76000803,64905216,73000000,61,True,8,179,condition_then,0.22699860199999478
208,0.32689344899999995,0.20740371400001223,208,success,True,doob_generic,64839680,4,208,76000804,64905216,73000000,65,True,8,208,condition_then,0.3269412840000001
70,0.09701596400000057,0.06312827899998652,70,success,True,doob_generic,64839680,5,70,76000805,64905216,73000000,43,True,8,70,condition_then,0.0970174339999943
177,0.24927680300000077,0.1610081619999768,177,success,True,doob_generic,64839680,6,177,76000806,64905216,73000000,59,True,8,177,condition_then,0.2493162439999992
133,0.21069613799999942,0.1309928620000136,133,success,True,doob_generic,64839680,7,133,76000807,64905216,73000000,50,True,8,133,condition_then,0.21070962299999962
198,0.31472412399999783,0.19927088199997556,198,success,True,doob_generic,64839680,8,198,76000808,64905216,73000000,54,True,8,198,condition_then,0.3147335340000126
158,0.1693377120000008,0.1141069809999884,158,success,True,doob_generic,64839680,9,158,76000809,64905216,73000000,52,True,8,158,condition_then,0.16933878700000093
465,0.7887324430000007,0.49404248400002615,465,success,True,doob_task,64839680,0,465,76000800,64905216,73000000,66,True,8,465,condition_then,0.7888294360000003
44,0.062446792999999445,0.03887122200001514,44,success,True,doob_task,64839680,1,44,76000801,64905216,73000000,44,True,8,44,condition_then,0.06244859599999586
65,0.09950792500000105,0.06144711900000743,65,success,True,doob_task,64839680,2,65,76000802,64905216,73000000,44,True,8,65,condition_then,0.09953112099999828
179,0.2278951410000012,0.14597054600001513,179,success,True,doob_task,64839680,3,179,76000803,64905216,73000000,61,True,8,179,condition_then,0.22792252799999346
208,0.32865837599999637,0.20813488500006017,208,success,True,doob_task,64839680,4,208,76000804,64905216,73000000,65,True,8,208,condition_then,0.3286953040000071
70,0.10102715600000067,0.06537519600004771,70,success,True,doob_task,64839680,5,70,76000805,64905216,73000000,43,True,8,70,condition_then,0.10102838000000247
177,0.2676493179999966,0.17277458800004553,177,success,True,doob_task,64839680,6,177,76000806,64905216,73000000,59,True,8,177,condition_then,0.2676499120000102
133,0.22091044900000156,0.1365643300000272,133,success,True,doob_task,64839680,7,133,76000807,64905216,73000000,50,True,8,133,condition_then,0.22093177300000377
198,0.3152608790000002,0.19942537900000445,198,success,True,doob_task,64839680,8,198,76000808,64905216,73000000,54,True,8,198,condition_then,0.31527498100000173
158,0.16788117899999833,0.11349746999995602,158,success,True,doob_task,64839680,9,158,76000809,64905216,73000000,52,True,8,158,condition_then,0.16794670900000597
157,0.2539272100000005,0.1502194939999768,157,success,True,deadline_generic,64839680,0,157,76000800,64905216,73000000,62,True,8,157,condition_then,0.2539498240000029
157,0.2552803219999973,0.150900534999991,157,success,True,deadline_task,64839680,0,157,76000800,64905216,73000000,62,True,8,157,condition_then,0.2552937229999941
121,0.21988282400000259,0.12449766900001435,121,success,True,fixed_generic,64839680,0,121,76000900,64905216,73000000,57,True,9,121,branch,0.21995058500000653
121,0.219163451,0.12395695899998316,121,success,True,fixed_task,64839680,0,121,76000900,64905216,73000000,57,True,9,121,branch,0.21917430899999601
286,0.48244295599999987,0.3019748969999867,286,success,True,doob_generic,64839680,0,286,76000900,64905216,73000000,62,True,9,286,branch,0.48244494700000473
134,0.3467722529999975,0.17947362300001402,104,success,True,doob_generic,64839680,1,134,76000901,64905216,73000000,61,True,9,134,branch,0.3468002799999965
111,0.14620410999999933,0.07868053099996786,101,success,True,doob_generic,64839680,2,111,76000902,64905216,73000000,60,True,9,111,branch,0.14625349300000323
28,0.06143717399999815,0.038374111999985416,28,success,True,doob_generic,64839680,3,28,76000903,64905216,73000000,46,True,9,28,branch,0.061439421999992305
155,0.2278476689999991,0.11776708800002211,135,success,True,doob_generic,64839680,4,155,76000904,64905216,73000000,59,True,9,155,branch,0.22786374000000365
71,0.1369336890000028,0.08242275299999591,71,success,True,doob_generic,64839680,5,71,76000905,64905216,73000000,43,True,9,71,branch,0.13693639899999255
222,0.38149303300000525,0.2359291340000027,222,success,True,doob_generic,64839680,6,222,76000906,64905216,73000000,61,True,9,222,branch,0.38153110800000434
243,0.3989628889999963,0.2569748570000172,243,success,True,doob_generic,64839680,7,243,76000907,64905216,73000000,61,True,9,243,branch,0.3989646729999947
213,0.33140533699999963,0.21552177200003086,213,success,True,doob_generic,64839680,8,213,76000908,64905216,73000000,69,True,9,213,branch,0.3314179779999904
129,0.25417353599999615,0.14287293800001066,119,success,True,doob_generic,64839680,9,129,76000909,64905216,73000000,59,True,9,129,branch,0.25419340899999554
224,0.31093936100000263,0.19850557899997767,224,success,True,doob_task,64839680,0,224,76000900,64905216,73000000,62,True,9,224,branch,0.31104889300000593
151,0.2295126240000016,0.14395496100004834,151,success,True,doob_task,64839680,1,151,76000901,64905216,73000000,56,True,9,151,branch,0.2295142609999914
111,0.14599048999999553,0.07857641100003576,101,success,True,doob_task,64839680,2,111,76000902,64905216,73000000,60,True,9,111,branch,0.14604228900000749
28,0.06127330800000408,0.038357658000009565,28,success,True,doob_task,64839680,3,28,76000903,64905216,73000000,46,True,9,28,branch,0.061282477000006
154,0.2012217939999985,0.11476633600000952,144,success,True,doob_task,64839680,4,154,76000904,64905216,73000000,60,True,9,154,branch,0.20125170200000753
71,0.13628845699999914,0.08183538099999055,71,success,True,doob_task,64839680,5,71,76000905,64905216,73000000,43,True,9,71,branch,0.13628985600000476
222,0.38743621200000433,0.24016712399993878,222,success,True,doob_task,64839680,6,222,76000906,64905216,73000000,59,True,9,222,branch,0.38744492800000785
242,0.3646149400000027,0.23402077999996607,242,success,True,doob_task,64839680,7,242,76000907,64905216,73000000,71,True,9,242,branch,0.3646525260000004
213,0.33112026999999955,0.21524036300003502,213,success,True,doob_task,64839680,8,213,76000908,64905216,73000000,69,True,9,213,branch,0.33116567199999736
129,0.2543170260000025,0.14323315200000053,119,success,True,doob_task,64839680,9,129,76000909,64905216,73000000,59,True,9,129,branch,0.25433213899999885
118,0.2196043730000028,0.12807920099997006,118,success,True,deadline_generic,64839680,0,118,76000900,64905216,73000000,57,True,9,118,branch,0.21960606700000085
91,0.13756206800000115,0.0809968480000336,91,success,True,deadline_task,64839680,0,91,76000900,64905216,73000000,52,True,9,91,branch,0.13759414000000447
10,0.010092304000004049,0.0025293309999980806,6,success,True,fixed_generic,64839680,0,10,76001000,64905216,73000000,43,True,10,10,branch,0.010095112000001905
10,0.009951504,0.002583696000002078,6,success,True,fixed_task,64839680,0,10,76001000,64905216,73000000,43,True,10,10,branch,0.009953870000003917
14,0.012779008999999064,0.004385433999985366,10,success,True,doob_generic,64839680,0,14,76001000,64905216,73000000,44,True,10,14,branch,0.01278139000000067
13,0.014126208999996948,0.00317740800000621,7,success,True,doob_generic,64839680,1,13,76001001,64905216,73000000,42,True,10,13,branch,0.014128485999989948
14,0.015961711000002765,0.0032222019999963436,7,success,True,doob_generic,64839680,2,14,76001002,64905216,73000000,42,True,10,14,branch,0.015963800000008632
28,0.022302454999994836,0.010947498999996697,24,success,True,doob_generic,64839680,3,28,76001003,64905216,73000000,47,True,10,28,branch,0.02230468199999791
14,0.01581547499999658,0.003149587999999426,7,success,True,doob_generic,64839680,4,14,76001004,64905216,73000000,43,True,10,14,branch,0.015817855999998187
18,0.017728075999997372,0.005451768999989781,12,success,True,doob_generic,64839680,5,18,76001005,64905216,73000000,42,True,10,18,branch,0.01773044200000129
10,0.012102708000000462,0.0018470409999906678,4,success,True,doob_generic,64839680,6,10,76001006,64905216,73000000,41,True,10,10,branch,0.012105348999995158
33,0.02859885899999881,0.010740289000032988,23,success,True,doob_generic,64839680,7,33,76001007,64905216,73000000,51,True,10,33,branch,0.028601789999996186
22,0.020063598000000127,0.006534885000014867,14,success,True,doob_generic,64839680,8,22,76001008,64905216,73000000,43,True,10,22,branch,0.020066118000002575
20,0.01952707000000231,0.006529728000003843,14,success,True,doob_generic,64839680,9,20,76001009,64905216,73000000,43,True,10,20,branch,0.019529183999992483
14,0.013001037000002214,0.004478545000004885,10,success,True,doob_task,64839680,0,14,76001000,64905216,73000000,44,True,10,14,branch,0.013003431999990767
13,0.014092230999999344,0.00315761200000253,7,success,True,doob_task,64839680,1,13,76001001,64905216,73000000,42,True,10,13,branch,0.014095169000000851
14,0.015807082000002026,0.003196567999985689,7,success,True,doob_task,64839680,2,14,76001002,64905216,73000000,42,True,10,14,branch,0.015809508000003802
28,0.022087437000003263,0.010832367000020326,24,success,True,doob_task,64839680,3,28,76001003,64905216,73000000,47,True,10,28,branch,0.02209004099999845
14,0.016031899000005012,0.0032820629999932294,7,success,True,doob_task,64839680,4,14,76001004,64905216,73000000,43,True,10,14,branch,0.016035139999999615
18,0.017810932999999807,0.005382740000015929,12,success,True,doob_task,64839680,5,18,76001005,64905216,73000000,42,True,10,18,branch,0.017814057000009598
10,0.012002344999999082,0.0018160539999882985,4,success,True,doob_task,64839680,6,10,76001006,64905216,73000000,41,True,10,10,branch,0.01200473800000168
33,0.028765291999995668,0.010765226000010841,23,success,True,doob_task,64839680,7,33,76001007,64905216,73000000,51,True,10,33,branch,0.028767947999995158
22,0.020088321999999437,0.006566174999996122,14,success,True,doob_task,64839680,8,22,76001008,64905216,73000000,43,True,10,22,branch,0.02009125200000028
20,0.0275079900000037,0.006658742999995582,14,success,True,doob_task,64839680,9,20,76001009,64905216,73000000,43,True,10,20,branch,0.02751176799999655
10,0.00987346600000194,0.002526420000009466,6,success,True,deadline_generic,64839680,0,10,76001000,64905216,73000000,43,True,10,10,branch,0.009876355000002945
10,0.009779645000001835,0.002464738000000466,6,success,True,deadline_task,64839680,0,10,76001000,64905216,73000000,43,True,10,10,branch,0.009782529999995404
53,0.10115607400000215,0.054106249999989586,49,success,True,fixed_generic,64839680,0,53,76001100,64905216,73000000,47,True,11,53,branch,0.10115831900000671
53,0.10169822099999948,0.05442454399999974,49,success,True,fixed_task,64839680,0,53,76001100,64905216,73000000,47,True,11,53,branch,0.10170941000001221
61,0.11077918099999806,0.06884200800003981,58,success,True,doob_generic,64839680,0,61,76001100,64905216,73000000,48,True,11,61,branch,0.11078089999999463
216,0.36216374699999676,0.22246261500002618,216,success,True,doob_generic,64839680,1,216,76001101,64905216,73000000,59,True,11,216,branch,0.3622066470000078
172,0.3145178730000069,0.19701098799999528,172,success,True,doob_generic,64839680,2,172,76001102,64909312,73000000,59,True,11,172,branch,0.31458680400000105
162,0.34908034300000423,0.2117191980000257,159,success,True,doob_generic,64839680,3,162,76001103,64909312,73000000,50,True,11,162,branch,0.34908145500000387
332,0.6118822939999973,0.38160437300005867,332,success,True,doob_generic,64839680,4,332,76001104,64909312,73000000,69,True,11,332,branch,0.6119177690000015
127,0.2131640210000043,0.12881722699998477,127,success,True,doob_generic,64839680,5,127,76001105,64950272,73000000,54,True,11,127,branch,0.21316491599999665
55,0.0506911840000015,0.03239663799998027,55,success,True,doob_generic,64839680,6,55,76001106,64950272,73000000,52,True,11,55,branch,0.05069298199998684
81,0.16308687000000077,0.09717346199998644,78,success,True,doob_generic,64839680,7,81,76001107,64950272,73000000,50,True,11,81,branch,0.16310097800000278
110,0.2586481840000019,0.1612200909999828,107,success,True,doob_generic,64839680,8,110,76001108,64950272,73000000,47,True,11,110,branch,0.25871380000000954
60,0.1142595630000045,0.06941181599999169,58,success,True,doob_generic,64839680,9,60,76001109,64950272,73000000,44,True,11,60,branch,0.11428680299999883
61,0.1111265469999978,0.06913625399997869,58,success,True,doob_task,64839680,0,61,76001100,64950272,73000000,48,True,11,61,branch,0.11117533999998841
216,0.35372395899999987,0.21939136399996784,216,success,True,doob_task,64839680,1,216,76001101,64950272,73000000,63,True,11,216,branch,0.3545160609999982
172,0.3209696219999998,0.20131211200003918,172,success,True,doob_task,64839680,2,172,76001102,64954368,73000000,59,True,11,172,branch,0.3213136549999973
207,0.346505202000003,0.21764175600002034,207,success,True,doob_task,64839680,3,207,76001103,64958464,73000000,58,True,11,207,branch,0.3465061849999955
435,0.8256158599999992,0.51313128700005,435,success,True,doob_task,64839680,4,435,76001104,64958464,73000000,66,True,11,435,branch,0.8256739629999998
127,0.2205053359999951,0.13318491400002586,127,success,True,doob_task,64839680,5,127,76001105,65044480,73000000,54,True,11,127,branch,0.22053087399999072
55,0.05154773499999976,0.033079692000022476,55,success,True,doob_task,64839680,6,55,76001106,65044480,73000000,52,True,11,55,branch,0.051549404999988724
81,0.16349063500000227,0.09692395300000811,78,success,True,doob_task,64839680,7,81,76001107,65044480,73000000,50,True,11,81,branch,0.1634929129999989
110,0.2659779130000004,0.16576904799995873,107,success,True,doob_task,64839680,8,110,76001108,65044480,73000000,47,True,11,110,branch,0.2660308859999958
60,0.11729614700000468,0.0709588689999876,58,success,True,doob_task,64839680,9,60,76001109,65044480,73000000,44,True,11,60,branch,0.1172982470000079
61,0.12629517700000292,0.07016255500003155,57,success,True,deadline_generic,64839680,0,61,76001100,65044480,73000000,48,True,11,61,branch,0.12630608400000654
101,0.15665977499999428,0.09173900399999724,101,success,True,deadline_task,64839680,0,101,76001100,65044480,73000000,54,True,11,101,branch,0.1566610670000017
18,0.068449818,0.0,0,success,True,fixed_generic,64774144,0,18,76010000,64786432,73000001,91,True,0,18,sequence,0.06845500400000049
