slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
0.0,2202,3,sequence,linear_oracle,1.0,20.0,20.0,693,139
0.0,2202,3,sequence,shortest_oracle,1.0,20.0,20.0,693,139
0.0,2202,3,sequence,ssp_optimal,1.0,20.0,20.0,693,139
0.0,2202,4,all_of,linear,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,shortest,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,linear_empirical,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,certainty_equivalent,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,linear_oracle,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,shortest_oracle,1.0,17.0,17.0,1376,139
0.0,2202,4,all_of,ssp_optimal,1.0,17.0,17.0,1376,139
0.0,2202,5,condition_then,linear,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,shortest,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,linear_empirical,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,certainty_equivalent,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,linear_oracle,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,shortest_oracle,1.0,13.0,13.0,399,139
0.0,2202,5,condition_then,ssp_optimal,1.0,13.0,13.0,399,139
0.0,2202,6,sequence,linear,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,shortest,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,linear_empirical,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,certainty_equivalent,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,linear_oracle,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,shortest_oracle,1.0,16.0,16.0,693,139
0.0,2202,6,sequence,ssp_optimal,1.0,16.0,16.0,693,139
0.0,2202,7,all_of,linear,1.0,14.0,14.0,1380,139
0.0,2202,7,all_of,shortest,1.0,14.0,14.0,1380,139
0.0,2202,7,all_of,linear_empirical,1.0,14.0,14.0,1380,139
0.0,2202,7,all_of,certainty_equivalent,1.0,14.0,14.0,1380,139
0.0,2202,7,all_of,linear_oracle,1.0,12.0,12.0,1380,139
0.0,2202,7,all_of,shortest_oracle,1.0,12.0,12.0,1380,139
0.0,2202,7,all_of,ssp_optimal,1.0,12.0,12.0,1380,139
0.0,2202,8,condition_then,linear,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,shortest,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,linear_empirical,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,certainty_equivalent,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,linear_oracle,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,shortest_oracle,1.0,4.0,4.0,489,139
0.0,2202,8,condition_then,ssp_optimal,1.0,4.0,4.0,489,139
0.0,2202,9,sequence,linear,1.0,22.0,22.0,693,139
0.0,2202,9,sequence,shortest,1.0,21.0,21.0,693,139
0.0,2202,9,sequence,linear_empirical,1.0,22.0,22.0,693,139
0.0,2202,9,sequence,certainty_equivalent,1.0,21.0,21.0,693,139
0.0,2202,9,sequence,linear_oracle,1.0,22.0,22.0,693,139
0.0,2202,9,sequence,shortest_oracle,1.0,21.0,21.0,693,139
0.0,2202,9,sequence,ssp_optimal,1.0,21.0,21.0,693,139
0.0,2202,10,all_of,linear,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,shortest,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,linear_empirical,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,certainty_equivalent,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,linear_oracle,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,shortest_oracle,1.0,12.0,12.0,1380,139
0.0,2202,10,all_of,ssp_optimal,1.0,12.0,12.0,1380,139
0.0,2202,11,condition_then,linear,1.0,14.0,14.0,503,139
0.0,2202,11,condition_then,shortest,1.0,13.0,13.0,503,139
0.0,2202,11,condition_then,linear_empirical,1.0,14.0,14.0,503,139
0.0,2202,11,condition_then,certainty_equivalent,1.0,13.0,13.0,503,139
0.0,2202,11,condition_then,linear_oracle,1.0,14.0,14.0,503,139
0.0,2202,11,condition_then,shortest_oracle,1.0,13.0,13.0,503,139
0.0,2202,11,condition_then,ssp_optimal,1.0,13.0,13.0,503,139
0.0,2202,12,sequence,linear,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,shortest,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,linear_empirical,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,certainty_equivalent,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,linear_oracle,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,shortest_oracle,1.0,15.0,15.0,693,139
0.0,2202,12,sequence,ssp_optimal,1.0,15.0,15.0,693,139
0.0,2202,13,all_of,linear,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,shortest,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,linear_empirical,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,certainty_equivalent,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,linear_oracle,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,shortest_oracle,1.0,15.0,15.0,1380,139
0.0,2202,13,all_of,ssp_optimal,1.0,15.0,15.0,1380,139
0.0,2202,14,condition_then,linear,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,shortest,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,linear_empirical,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,certainty_equivalent,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,linear_oracle,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,shortest_oracle,1.0,10.0,10.0,451,139
0.0,2202,14,condition_then,ssp_optimal,1.0,10.0,10.0,451,139
0.0,2202,15,sequence,linear,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,shortest,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,linear_empirical,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,certainty_equivalent,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,linear_oracle,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,shortest_oracle,1.0,16.0,16.0,693,139
0.0,2202,15,sequence,ssp_optimal,1.0,16.0,16.0,693,139
0.0,2202,16,all_of,linear,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,shortest,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,linear_empirical,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,certainty_equivalent,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,linear_oracle,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,shortest_oracle,1.0,8.0,8.0,1380,139
0.0,2202,16,all_of,ssp_optimal,1.0,8.0,8.0,1380,139
0.0,2202,17,condition_then,linear,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,shortest,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,linear_empirical,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,certainty_equivalent,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,linear_oracle,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,shortest_oracle,1.0,8.0,8.0,471,139
0.0,2202,17,condition_then,ssp_optimal,1.0,8.0,8.0,471,139
0.0,2202,18,sequence,linear,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,shortest,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,linear_empirical,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,certainty_equivalent,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,linear_oracle,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,shortest_oracle,1.0,23.0,23.0,693,139
0.0,2202,18,sequence,ssp_optimal,1.0,23.0,23.0,693,139
0.0,2202,19,all_of,linear,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,shortest,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,linear_empirical,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,certainty_equivalent,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,linear_oracle,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,shortest_oracle,1.0,12.0,12.0,1380,139
0.0,2202,19,all_of,ssp_optimal,1.0,12.0,12.0,1380,139
0.0,2202,20,condition_then,linear,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,shortest,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,linear_empirical,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,certainty_equivalent,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,linear_oracle,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,shortest_oracle,1.0,4.0,4.0,470,139
0.0,2202,20,condition_then,ssp_optimal,1.0,4.0,4.0,470,139
0.0,2202,21,sequence,linear,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,shortest,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,linear_empirical,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,certainty_equivalent,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,linear_oracle,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,shortest_oracle,1.0,17.0,17.0,693,139
0.0,2202,21,sequence,ssp_optimal,1.0,17.0,17.0,693,139
0.0,2202,22,all_of,linear,1.0,16.0,16.0,1380,139
0.0,2202,22,all_of,shortest,1.0,16.0,16.0,1380,139
0.0,2202,22,all_of,linear_empirical,1.0,16.0,16.0,1380,139
0.0,2202,22,all_of,certainty_equivalent,1.0,16.0,16.0,1380,139
0.0,2202,22,all_of,linear_oracle,1.0,14.0,14.0,1380,139
0.0,2202,22,all_of,shortest_oracle,1.0,14.0,14.0,1380,139
0.0,2202,22,all_of,ssp_optimal,1.0,14.0,14.0,1380,139
0.0,2202,23,condition_then,linear,1.0,9.0,9.0,401,139
0.0,2202,23,condition_then,shortest,1.0,9.0,9.0,401,139
0.0,2202,23,condition_then,linear_empirical,1.0,9.0,9.0,401,139
0.0,2202,23,condition_then,certainty_equivalent,1.0,9.0,9.0,401,139
0.0,2202,23,condition_then,linear_oracle,1.0,7.0,7.0,401,139
0.0,2202,23,condition_then,shortest_oracle,1.0,7.0,7.0,401,139
0.0,2202,23,condition_then,ssp_optimal,1.0,7.0,7.0,401,139
0.0,2202,24,sequence,linear,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,shortest,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,linear_empirical,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,certainty_equivalent,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,linear_oracle,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,shortest_oracle,1.0,16.0,16.0,693,139
0.0,2202,24,sequence,ssp_optimal,1.0,16.0,16.0,693,139
0.0,2202,25,all_of,linear,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,shortest,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,linear_empirical,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,certainty_equivalent,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,linear_oracle,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,shortest_oracle,1.0,11.0,11.0,1380,139
0.0,2202,25,all_of,ssp_optimal,1.0,11.0,11.0,1380,139
0.0,2202,26,condition_then,linear,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,shortest,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,linear_empirical,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,certainty_equivalent,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,linear_oracle,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,shortest_oracle,1.0,11.0,11.0,499,139
0.0,2202,26,condition_then,ssp_optimal,1.0,11.0,11.0,499,139
0.0,2202,27,sequence,linear,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,shortest,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,linear_empirical,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,certainty_equivalent,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,linear_oracle,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,shortest_oracle,1.0,15.0,15.0,693,139
0.0,2202,27,sequence,ssp_optimal,1.0,15.0,15.0,693,139
0.0,2202,28,all_of,linear,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,shortest,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,linear_empirical,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,certainty_equivalent,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,linear_oracle,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,shortest_oracle,1.0,10.0,10.0,1380,139
0.0,2202,28,all_of,ssp_optimal,1.0,10.0,10.0,1380,139
0.0,2202,29,condition_then,linear,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,shortest,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,linear_empirical,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,certainty_equivalent,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,linear_oracle,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,shortest_oracle,1.0,13.0,13.0,503,139
0.0,2202,29,condition_then,ssp_optimal,1.0,13.0,13.0,503,139
0.0,2202,30,sequence,linear,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,shortest,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,linear_empirical,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,certainty_equivalent,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,linear_oracle,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,shortest_oracle,1.0,16.0,16.0,692,139
0.0,2202,30,sequence,ssp_optimal,1.0,16.0,16.0,692,139
0.0,2202,31,all_of,linear,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,shortest,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,linear_empirical,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,certainty_equivalent,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,linear_oracle,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,shortest_oracle,1.0,12.0,12.0,1380,139
0.0,2202,31,all_of,ssp_optimal,1.0,12.0,12.0,1380,139
0.0,2202,32,condition_then,linear,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,shortest,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,linear_empirical,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,certainty_equivalent,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,linear_oracle,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,shortest_oracle,1.0,8.0,8.0,507,139
0.0,2202,32,condition_then,ssp_optimal,1.0,8.0,8.0,507,139
0.0,2202,33,sequence,linear,1.0,21.0,21.0,693,139
0.0,2202,33,sequence,shortest,1.0,19.0,19.0,693,139
0.0,2202,33,sequence,linear_empirical,1.0,21.0,21.0,693,139
0.0,2202,33,sequence,certainty_equivalent,1.0,19.0,19.0,693,139
0.0,2202,33,sequence,linear_oracle,1.0,20.0,20.0,693,139
0.0,2202,33,sequence,shortest_oracle,1.0,19.0,19.0,693,139
0.0,2202,33,sequence,ssp_optimal,1.0,19.0,19.0,693,139
0.0,2202,34,all_of,linear,1.0,21.0,21.0,1380,139
0.0,2202,34,all_of,shortest,1.0,18.0,18.0,1380,139
0.0,2202,34,all_of,linear_empirical,1.0,21.0,21.0,1380,139
0.0,2202,34,all_of,certainty_equivalent,1.0,18.0,18.0,1380,139
0.0,2202,34,all_of,linear_oracle,1.0,19.0,19.0,1380,139
0.0,2202,34,all_of,shortest_oracle,1.0,18.0,18.0,1380,139
0.0,2202,34,all_of,ssp_optimal,1.0,18.0,18.0,1380,139
0.0,2202,35,condition_then,linear,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,shortest,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,linear_empirical,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,certainty_equivalent,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,linear_oracle,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,shortest_oracle,1.0,7.0,7.0,485,139
0.0,2202,35,condition_then,ssp_optimal,1.0,7.0,7.0,485,139
0.0,2202,36,branch,linear,1.0,8.0,8.0,692,139
0.0,2202,36,branch,shortest,1.0,8.0,8.0,692,139
0.0,2202,36,branch,linear_empirical,1.0,8.0,8.0,692,139
0.0,2202,36,branch,certainty_equivalent,1.0,8.0,8.0,692,139
0.0,2202,36,branch,linear_oracle,1.0,8.0,8.0,692,139
0.0,2202,36,branch,shortest_oracle,1.0,8.0,8.0,692,139
0.0,2202,36,branch,ssp_optimal,1.0,8.0,8.0,692,139
0.0,2202,37,branch,linear,1.0,8.0,8.0,692,139
0.0,2202,37,branch,shortest,1.0,8.0,8.0,692,139
0.0,2202,37,branch,linear_empirical,1.0,8.0,8.0,692,139
0.0,2202,37,branch,certainty_equivalent,1.0,8.0,8.0,692,139
0.0,2202,37,branch,linear_oracle,1.0,8.0,8.0,692,139
0.0,2202,37,branch,shortest_oracle,1.0,8.0,8.0,692,139
0.0,2202,37,branch,ssp_optimal,1.0,8.0,8.0,692,139
0.0,2202,38,branch,linear,1.0,7.0,7.0,692,139
0.0,2202,38,branch,shortest,1.0,7.0,7.0,692,139
0.0,2202,38,branch,linear_empirical,1.0,7.0,7.0,692,139
0.0,2202,38,branch,certainty_equivalent,1.0,7.0,7.0,692,139
0.0,2202,38,branch,linear_oracle,1.0,7.0,7.0,692,139
0.0,2202,38,branch,shortest_oracle,1.0,7.0,7.0,692,139
0.0,2202,38,branch,ssp_optimal,1.0,7.0,7.0,692,139
0.0,2202,39,branch,linear,1.0,7.0,7.0,692,139
0.0,2202,39,branch,shortest,1.0,7.0,7.0,692,139
0.0,2202,39,branch,linear_empirical,1.0,7.0,7.0,692,139
0.0,2202,39,branch,certainty_equivalent,1.0,7.0,7.0,692,139
0.0,2202,39,branch,linear_oracle,1.0,7.0,7.0,692,139
0.0,2202,39,branch,shortest_oracle,1.0,7.0,7.0,692,139
0.0,2202,39,branch,ssp_optimal,1.0,7.0,7.0,692,139
0.0,2202,40,branch,linear,1.0,10.0,10.0,691,139
0.0,2202,40,branch,shortest,1.0,10.0,10.0,691,139
0.0,2202,40,branch,linear_empirical,1.0,10.0,10.0,691,139
0.0,2202,40,branch,certainty_equivalent,1.0,10.0,10.0,691,139
0.0,2202,40,branch,linear_oracle,1.0,10.0,10.0,691,139
0.0,2202,40,branch,shortest_oracle,1.0,10.0,10.0,691,139
0.0,2202,40,branch,ssp_optimal,1.0,10.0,10.0,691,139
0.0,2202,41,branch,linear,1.0,8.0,8.0,692,139
0.0,2202,41,branch,shortest,1.0,8.0,8.0,692,139
0.0,2202,41,branch,linear_empirical,1.0,8.0,8.0,692,139
0.0,2202,41,branch,certainty_equivalent,1.0,8.0,8.0,692,139
0.0,2202,41,branch,linear_oracle,1.0,8.0,8.0,692,139
0.0,2202,41,branch,shortest_oracle,1.0,8.0,8.0,692,139
0.0,2202,41,branch,ssp_optimal,1.0,8.0,8.0,692,139
0.0,2202,42,branch,linear,1.0,8.0,8.0,692,139
0.0,2202,42,branch,shortest,1.0,8.0,8.0,692,139
0.0,2202,42,branch,linear_empirical,1.0,8.0,8.0,692,139
0.0,2202,42,branch,certainty_equivalent,1.0,8.0,8.0,692,139
0.0,2202,42,branch,linear_oracle,1.0,8.0,8.0,692,139
0.0,2202,42,branch,shortest_oracle,1.0,8.0,8.0,692,139
0.0,2202,42,branch,ssp_optimal,1.0,8.0,8.0,692,139
0.0,2202,43,branch,linear,1.0,9.0,9.0,692,139
0.0,2202,43,branch,shortest,1.0,9.0,9.0,692,139
0.0,2202,43,branch,linear_empirical,1.0,9.0,9.0,692,139
0.0,2202,43,branch,certainty_equivalent,1.0,9.0,9.0,692,139
0.0,2202,43,branch,linear_oracle,1.0,9.0,9.0,692,139
0.0,2202,43,branch,shortest_oracle,1.0,9.0,9.0,692,139
0.0,2202,43,branch,ssp_optimal,1.0,9.0,9.0,692,139
0.0,2202,44,branch,linear,1.0,8.0,8.0,692,139
0.0,2202,44,branch,shortest,1.0,8.0,8.0,692,139
0.0,2202,44,branch,linear_empirical,1.0,8.0,8.0,692,139
0.0,2202,44,branch,certainty_equivalent,1.0,8.0,8.0,692,139
0.0,2202,44,branch,linear_oracle,1.0,8.0,8.0,692,139
0.0,2202,44,branch,shortest_oracle,1.0,8.0,8.0,692,139
0.0,2202,44,branch,ssp_optimal,1.0,8.0,8.0,692,139
0.0,2202,45,branch,linear,1.0,9.0,9.0,692,139
0.0,2202,45,branch,shortest,1.0,9.0,9.0,692,139
0.0,2202,45,branch,linear_empirical,1.0,9.0,9.0,692,139
0.0,2202,45,branch,certainty_equivalent,1.0,9.0,9.0,692,139
0.0,2202,45,branch,linear_oracle,1.0,9.0,9.0,692,139
0.0,2202,45,branch,shortest_oracle,1.0,9.0,9.0,692,139
0.0,2202,45,branch,ssp_optimal,1.0,9.0,9.0,692,139
0.05,2202,0,sequence,linear,0.9898856882725204,23.974640040312778,18.988164652269,693,136
0.05,2202,0,sequence,shortest,0.9898926759492398,24.067994057346944,19.085952045498846,693,136
0.05,2202,0,sequence,linear_empirical,0.9898845943632403,23.975529770856248,18.988518653456158,693,136
0.05,2202,0,sequence,certainty_equivalent,0.9898896087897883,24.065285161053612,19.081688194018007,693,136
0.05,2202,0,sequence,linear_oracle,0.9999999999999981,16.98544439621377,16.985444396212834,693,136
0.05,2202,0,sequence,shortest_oracle,0.999999999999999,17.13761279799604,17.137612797995548,693,136
0.05,2202,0,sequence,ssp_optimal,0.9999999999999987,16.98361073964299,16.98361073964233,693,136
