noise,slip,seed,task_id,task_type,planner,p_success,expected_cost,expected_steps_given_success,true_product_states,learned_states
uniform,0.4,2101,5,condition_then,linear_oracle,0.999999999999999,14.97251962572544,14.972519625724942,379,158
uniform,0.4,2101,5,condition_then,shortest_oracle,0.9999999999999979,16.76126235646873,16.761262356467686,379,158
uniform,0.4,2101,5,condition_then,ssp_optimal,0.9999999999999984,14.971653688451324,14.971653688450552,379,158
uniform,0.4,2101,6,sequence,linear,0.020083477533306086,503.2791717895011,77.7710077332749,693,158
uniform,0.4,2101,6,sequence,shortest,0.1485662753005952,456.00510325551556,135.0981988934598,693,158
uniform,0.4,2101,6,sequence,linear_empirical,0.0236707703989496,501.77729946880373,80.12979219088211,693,158
uniform,0.4,2101,6,sequence,certainty_equivalent,0.14257782500974855,454.6236584646625,109.5787852605101,693,158
uniform,0.4,2101,6,sequence,linear_oracle,0.9999999999999977,27.72812568262016,27.72812568261903,693,158
uniform,0.4,2101,6,sequence,shortest_oracle,0.9999999999994649,36.781566414913875,36.78156641465957,693,158
uniform,0.4,2101,6,sequence,ssp_optimal,0.9999999999999987,27.543332755816426,27.54333275581578,693,158
uniform,0.4,2101,7,all_of,linear,0.1434797515302084,447.28375965789365,60.95210193836371,1380,158
uniform,0.4,2101,7,all_of,shortest,0.04871344081975541,490.54745230473213,71.61748268523151,1380,158
uniform,0.4,2101,7,all_of,linear_empirical,0.1939797051539809,422.9632846880747,52.99984201312144,1380,158
uniform,0.4,2101,7,all_of,certainty_equivalent,0.12412527441899723,456.87247914142506,67.87191152958489,1380,158
uniform,0.4,2101,7,all_of,linear_oracle,0.9999999999999991,19.901016661915836,19.9010166619154,1380,158
uniform,0.4,2101,7,all_of,shortest_oracle,0.9999999999999972,23.774624480651717,23.774624480650363,1380,158
uniform,0.4,2101,7,all_of,ssp_optimal,0.9999999999999983,19.76091094842114,19.76091094842032,1380,158
uniform,0.4,2101,8,condition_then,linear,0.8454445255976888,84.75346864104806,6.648651185115784,434,158
uniform,0.4,2101,8,condition_then,shortest,0.89263086741602,62.156753789555886,8.047848409447939,434,158
uniform,0.4,2101,8,condition_then,linear_empirical,0.9761843313210048,18.59005039572717,6.55247971807309,434,158
uniform,0.4,2101,8,condition_then,certainty_equivalent,0.8986301736072001,60.33190071735332,9.381556341913848,434,158
uniform,0.4,2101,8,condition_then,linear_oracle,0.9999999999999991,6.38612386539712,6.38612386539667,434,158
uniform,0.4,2101,8,condition_then,shortest_oracle,0.9999999999999982,7.461669085928335,7.461669085927439,434,158
uniform,0.4,2101,8,condition_then,ssp_optimal,0.9999999999999996,6.3616643757274,6.361664375727175,434,158
uniform,0.4,2101,9,sequence,linear,0.0,512.0,,693,158
uniform,0.4,2101,9,sequence,shortest,0.0,512.0,,693,158
uniform,0.4,2101,9,sequence,linear_empirical,0.0,512.0,,693,158
uniform,0.4,2101,9,sequence,certainty_equivalent,0.0,512.0,,693,158
