slip,seed,task_id,task_type,method,success,steps,replans,why,shortest_in_model,learned_states
0.0,2101,10,all_of,shortest,True,19,1,success,19,170
0.0,2101,10,all_of,expected,True,19,1,success,19,170
0.0,2101,11,condition_then,linear,True,12,1,success,12,170
0.0,2101,11,condition_then,linear_empirical,True,12,1,success,12,170
0.0,2101,11,condition_then,shortest,True,12,1,success,12,170
0.0,2101,11,condition_then,expected,True,12,1,success,12,170
0.0,2101,12,sequence,linear,True,20,1,success,20,170
0.0,2101,12,sequence,linear_empirical,True,20,1,success,20,170
0.0,2101,12,sequence,shortest,True,20,1,success,20,170
0.0,2101,12,sequence,expected,True,20,1,success,20,170
0.0,2101,13,all_of,linear,True,13,1,success,13,170
0.0,2101,13,all_of,linear_empirical,True,13,1,success,13,170
0.0,2101,13,all_of,shortest,True,13,1,success,13,170
0.0,2101,13,all_of,expected,True,13,1,success,13,170
0.0,2101,14,condition_then,linear,True,5,1,success,5,170
0.0,2101,14,condition_then,linear_empirical,True,5,1,success,5,170
0.0,2101,14,condition_then,shortest,True,5,1,success,5,170
0.0,2101,14,condition_then,expected,True,5,1,success,5,170
0.0,2101,15,sequence,linear,True,18,1,success,18,170
0.0,2101,15,sequence,linear_empirical,True,18,1,success,18,170
0.0,2101,15,sequence,shortest,True,18,1,success,18,170
0.0,2101,15,sequence,expected,True,18,1,success,18,170
0.0,2101,16,all_of,linear,True,17,1,success,16,170
0.0,2101,16,all_of,linear_empirical,True,17,1,success,16,170
0.0,2101,16,all_of,shortest,True,16,1,success,16,170
0.0,2101,16,all_of,expected,True,16,1,success,16,170
0.0,2101,17,condition_then,linear,True,9,1,success,9,170
0.0,2101,17,condition_then,linear_empirical,True,9,1,success,9,170
0.0,2101,17,condition_then,shortest,True,9,1,success,9,170
0.0,2101,17,condition_then,expected,True,9,1,success,9,170
0.0,2101,18,sequence,linear,True,21,1,success,21,170
0.0,2101,18,sequence,linear_empirical,True,21,1,success,21,170
0.0,2101,18,sequence,shortest,True,21,1,success,21,170
0.0,2101,18,sequence,expected,True,21,1,success,21,170
0.0,2101,19,all_of,linear,True,23,1,success,23,170
0.0,2101,19,all_of,linear_empirical,True,23,1,success,23,170
0.0,2101,19,all_of,shortest,True,23,1,success,23,170
0.0,2101,19,all_of,expected,True,23,1,success,23,170
0.0,2101,20,condition_then,linear,True,7,1,success,7,170
0.0,2101,20,condition_then,linear_empirical,True,7,1,success,7,170
0.0,2101,20,condition_then,shortest,True,7,1,success,7,170
0.0,2101,20,condition_then,expected,True,7,1,success,7,170
0.0,2101,21,sequence,linear,True,22,1,success,22,170
0.0,2101,21,sequence,linear_empirical,True,22,1,success,22,170
0.0,2101,21,sequence,shortest,True,22,1,success,22,170
0.0,2101,21,sequence,expected,True,22,1,success,22,170
0.0,2101,22,all_of,linear,True,19,1,success,19,170
0.0,2101,22,all_of,linear_empirical,True,19,1,success,19,170
0.0,2101,22,all_of,shortest,True,19,1,success,19,170
0.0,2101,22,all_of,expected,True,19,1,success,19,170
0.0,2101,23,condition_then,linear,True,8,1,success,8,170
0.0,2101,23,condition_then,linear_empirical,True,8,1,success,8,170
0.0,2101,23,condition_then,shortest,True,8,1,success,8,170
0.0,2101,23,condition_then,expected,True,8,1,success,8,170
0.0,2101,24,sequence,linear,True,21,1,success,21,170
0.0,2101,24,sequence,linear_empirical,True,21,1,success,21,170
0.0,2101,24,sequence,shortest,True,21,1,success,21,170
0.0,2101,24,sequence,expected,True,21,1,success,21,170
0.0,2101,25,all_of,linear,True,15,1,success,15,170
0.0,2101,25,all_of,linear_empirical,True,15,1,success,15,170
0.0,2101,25,all_of,shortest,True,15,1,success,15,170
0.0,2101,25,all_of,expected,True,15,1,success,15,170
0.0,2101,26,condition_then,linear,True,15,1,success,14,170
0.0,2101,26,condition_then,linear_empirical,True,15,1,success,14,170
0.0,2101,26,condition_then,shortest,True,14,1,success,14,170
0.0,2101,26,condition_then,expected,True,14,1,success,14,170
0.0,2101,27,sequence,linear,True,25,1,success,25,170
0.0,2101,27,sequence,linear_empirical,True,25,1,success,25,170
0.0,2101,27,sequence,shortest,True,25,1,success,25,170
0.0,2101,27,sequence,expected,True,25,1,success,25,170
0.0,2101,28,all_of,linear,True,18,1,success,18,170
0.0,2101,28,all_of,linear_empirical,True,18,1,success,18,170
0.0,2101,28,all_of,shortest,True,18,1,success,18,170
0.0,2101,28,all_of,expected,True,18,1,success,18,170
0.0,2101,29,condition_then,linear,True,8,1,success,8,170
0.0,2101,29,condition_then,linear_empirical,True,8,1,success,8,170
0.0,2101,29,condition_then,shortest,True,8,1,success,8,170
0.0,2101,29,condition_then,expected,True,8,1,success,8,170
0.0,2101,30,sequence,linear,True,21,1,success,21,170
0.0,2101,30,sequence,linear_empirical,True,21,1,success,21,170
0.0,2101,30,sequence,shortest,True,21,1,success,21,170
0.0,2101,30,sequence,expected,True,21,1,success,21,170
0.0,2101,31,all_of,linear,True,17,1,success,17,170
0.0,2101,31,all_of,linear_empirical,True,17,1,success,17,170
0.0,2101,31,all_of,shortest,True,17,1,success,17,170
0.0,2101,31,all_of,expected,True,17,1,success,17,170
0.0,2101,32,condition_then,linear,True,11,1,success,11,170
0.0,2101,32,condition_then,linear_empirical,True,11,1,success,11,170
0.0,2101,32,condition_then,shortest,True,11,1,success,11,170
0.0,2101,32,condition_then,expected,True,11,1,success,11,170
0.0,2101,33,sequence,linear,True,24,1,success,24,170
0.0,2101,33,sequence,linear_empirical,True,24,1,success,24,170
0.0,2101,33,sequence,shortest,True,24,1,success,24,170
0.0,2101,33,sequence,expected,True,24,1,success,24,170
0.0,2101,34,all_of,linear,True,16,1,success,16,170
0.0,2101,34,all_of,linear_empirical,True,16,1,success,16,170
0.0,2101,34,all_of,shortest,True,16,1,success,16,170
0.0,2101,34,all_of,expected,True,16,1,success,16,170
0.0,2101,35,condition_then,linear,True,14,1,success,14,170
0.0,2101,35,condition_then,linear_empirical,True,14,1,success,14,170
0.0,2101,35,condition_then,shortest,True,14,1,success,14,170
0.0,2101,35,condition_then,expected,True,14,1,success,14,170
0.0,2101,36,branch,linear,True,9,1,success,9,170
0.0,2101,36,branch,linear_empirical,True,9,1,success,9,170
0.0,2101,36,branch,shortest,True,9,1,success,9,170
0.0,2101,36,branch,expected,True,9,1,success,9,170
0.0,2101,37,branch,linear,True,10,1,success,10,170
0.0,2101,37,branch,linear_empirical,True,10,1,success,10,170
0.0,2101,37,branch,shortest,True,10,1,success,10,170
0.0,2101,37,branch,expected,True,10,1,success,10,170
0.0,2101,38,branch,linear,True,8,1,success,8,170
0.0,2101,38,branch,linear_empirical,True,8,1,success,8,170
0.0,2101,38,branch,shortest,True,8,1,success,8,170
0.0,2101,38,branch,expected,True,8,1,success,8,170
0.0,2101,39,branch,linear,True,9,1,success,9,170
0.0,2101,39,branch,linear_empirical,True,9,1,success,9,170
0.0,2101,39,branch,shortest,True,9,1,success,9,170
0.0,2101,39,branch,expected,True,9,1,success,9,170
0.0,2101,40,branch,linear,True,8,1,success,8,170
0.0,2101,40,branch,linear_empirical,True,8,1,success,8,170
0.0,2101,40,branch,shortest,True,8,1,success,8,170
0.0,2101,40,branch,expected,True,8,1,success,8,170
0.0,2101,41,branch,linear,True,8,1,success,8,170
0.0,2101,41,branch,linear_empirical,True,8,1,success,8,170
0.0,2101,41,branch,shortest,True,8,1,success,8,170
0.0,2101,41,branch,expected,True,8,1,success,8,170
0.0,2101,42,branch,linear,True,10,1,success,10,170
0.0,2101,42,branch,linear_empirical,True,10,1,success,10,170
0.0,2101,42,branch,shortest,True,10,1,success,10,170
0.0,2101,42,branch,expected,True,10,1,success,10,170
0.0,2101,43,branch,linear,True,11,1,success,11,170
0.0,2101,43,branch,linear_empirical,True,11,1,success,11,170
0.0,2101,43,branch,shortest,True,11,1,success,11,170
0.0,2101,43,branch,expected,True,11,1,success,11,170
0.0,2101,44,branch,linear,True,9,1,success,9,170
0.0,2101,44,branch,linear_empirical,True,9,1,success,9,170
0.0,2101,44,branch,shortest,True,9,1,success,9,170
0.0,2101,44,branch,expected,True,9,1,success,9,170
0.0,2101,45,branch,linear,True,9,1,success,9,170
0.0,2101,45,branch,linear_empirical,True,9,1,success,9,170
0.0,2101,45,branch,shortest,True,9,1,success,9,170
0.0,2101,45,branch,expected,True,9,1,success,9,170
0.0,2202,0,sequence,linear,True,16,1,success,16,139
0.0,2202,0,sequence,linear_empirical,True,16,1,success,16,139
0.0,2202,0,sequence,shortest,True,16,1,success,16,139
0.0,2202,0,sequence,expected,True,16,1,success,16,139
0.0,2202,1,all_of,linear,True,9,1,success,9,139
0.0,2202,1,all_of,linear_empirical,True,9,1,success,9,139
0.0,2202,1,all_of,shortest,True,9,1,success,9,139
0.0,2202,1,all_of,expected,True,9,1,success,9,139
0.0,2202,2,condition_then,linear,True,6,1,success,6,139
0.0,2202,2,condition_then,linear_empirical,True,6,1,success,6,139
0.0,2202,2,condition_then,shortest,True,6,1,success,6,139
0.0,2202,2,condition_then,expected,True,6,1,success,6,139
0.0,2202,3,sequence,linear,True,20,1,success,20,139
0.0,2202,3,sequence,linear_empirical,True,20,1,success,20,139
0.0,2202,3,sequence,shortest,True,20,1,success,20,139
0.0,2202,3,sequence,expected,True,20,1,success,20,139
0.0,2202,4,all_of,linear,True,17,1,success,17,139
0.0,2202,4,all_of,linear_empirical,True,17,1,success,17,139
0.0,2202,4,all_of,shortest,True,17,1,success,17,139
0.0,2202,4,all_of,expected,True,17,1,success,17,139
0.0,2202,5,condition_then,linear,True,13,1,success,13,139
0.0,2202,5,condition_then,linear_empirical,True,13,1,success,13,139
0.0,2202,5,condition_then,shortest,True,13,1,success,13,139
0.0,2202,5,condition_then,expected,True,13,1,success,13,139
0.0,2202,6,sequence,linear,True,16,1,success,16,139
0.0,2202,6,sequence,linear_empirical,True,16,1,success,16,139
0.0,2202,6,sequence,shortest,True,16,1,success,16,139
0.0,2202,6,sequence,expected,True,16,1,success,16,139
0.0,2202,7,all_of,linear,True,14,1,success,14,139
0.0,2202,7,all_of,linear_empirical,True,14,1,success,14,139
0.0,2202,7,all_of,shortest,True,14,1,success,14,139
0.0,2202,7,all_of,expected,True,14,1,success,14,139
0.0,2202,8,condition_then,linear,True,4,1,success,4,139
0.0,2202,8,condition_then,linear_empirical,True,4,1,success,4,139
0.0,2202,8,condition_then,shortest,True,4,1,success,4,139
0.0,2202,8,condition_then,expected,True,4,1,success,4,139
0.0,2202,9,sequence,linear,True,22,1,success,21,139
0.0,2202,9,sequence,linear_empirical,True,22,1,success,21,139
0.0,2202,9,sequence,shortest,True,21,1,success,21,139
0.0,2202,9,sequence,expected,True,21,1,success,21,139
0.0,2202,10,all_of,linear,True,12,1,success,12,139
0.0,2202,10,all_of,linear_empirical,True,12,1,success,12,139
0.0,2202,10,all_of,shortest,True,12,1,success,12,139
0.0,2202,10,all_of,expected,True,12,1,success,12,139
0.0,2202,11,condition_then,linear,True,14,1,success,13,139
0.0,2202,11,condition_then,linear_empirical,True,14,1,success,13,139
0.0,2202,11,condition_then,shortest,True,13,1,success,13,139
0.0,2202,11,condition_then,expected,True,13,1,success,13,139
0.0,2202,12,sequence,linear,True,15,1,success,15,139
0.0,2202,12,sequence,linear_empirical,True,15,1,success,15,139
0.0,2202,12,sequence,shortest,True,15,1,success,15,139
0.0,2202,12,sequence,expected,True,15,1,success,15,139
0.0,2202,13,all_of,linear,True,15,1,success,15,139
0.0,2202,13,all_of,linear_empirical,True,15,1,success,15,139
0.0,2202,13,all_of,shortest,True,15,1,success,15,139
0.0,2202,13,all_of,expected,True,15,1,success,15,139
0.0,2202,14,condition_then,linear,True,10,1,success,10,139
0.0,2202,14,condition_then,linear_empirical,True,10,1,success,10,139
0.0,2202,14,condition_then,shortest,True,10,1,success,10,139
0.0,2202,14,condition_then,expected,True,10,1,success,10,139
0.0,2202,15,sequence,linear,True,16,1,success,16,139
0.0,2202,15,sequence,linear_empirical,True,16,1,success,16,139
0.0,2202,15,sequence,shortest,True,16,1,success,16,139
0.0,2202,15,sequence,expected,True,16,1,success,16,139
0.0,2202,16,all_of,linear,True,8,1,success,8,139
0.0,2202,16,all_of,linear_empirical,True,8,1,success,8,139
0.0,2202,16,all_of,shortest,True,8,1,success,8,139
0.0,2202,16,all_of,expected,True,8,1,success,8,139
0.0,2202,17,condition_then,linear,True,8,1,success,8,139
0.0,2202,17,condition_then,linear_empirical,True,8,1,success,8,139
0.0,2202,17,condition_then,shortest,True,8,1,success,8,139
0.0,2202,17,condition_then,expected,True,8,1,success,8,139
0.0,2202,18,sequence,linear,True,23,1,success,23,139
0.0,2202,18,sequence,linear_empirical,True,23,1,success,23,139
0.0,2202,18,sequence,shortest,True,23,1,success,23,139
0.0,2202,18,sequence,expected,True,23,1,success,23,139
0.0,2202,19,all_of,linear,True,12,1,success,12,139
0.0,2202,19,all_of,linear_empirical,True,12,1,success,12,139
0.0,2202,19,all_of,shortest,True,12,1,success,12,139
0.0,2202,19,all_of,expected,True,12,1,success,12,139
0.0,2202,20,condition_then,linear,True,4,1,success,4,139
0.0,2202,20,condition_then,linear_empirical,True,4,1,success,4,139
0.0,2202,20,condition_then,shortest,True,4,1,success,4,139
0.0,2202,20,condition_then,expected,True,4,1,success,4,139
0.0,2202,21,sequence,linear,True,17,1,success,17,139
0.0,2202,21,sequence,linear_empirical,True,17,1,success,17,139
0.0,2202,21,sequence,shortest,True,17,1,success,17,139
0.0,2202,21,sequence,expected,True,17,1,success,17,139
0.0,2202,22,all_of,linear,True,16,1,success,16,139
0.0,2202,22,all_of,linear_empirical,True,16,1,success,16,139
0.0,2202,22,all_of,shortest,True,16,1,success,16,139
0.0,2202,22,all_of,expected,True,16,1,success,16,139
0.0,2202,23,condition_then,linear,True,9,1,success,9,139
0.0,2202,23,condition_then,linear_empirical,True,9,1,success,9,139
0.0,2202,23,condition_then,shortest,True,9,1,success,9,139
0.0,2202,23,condition_then,expected,True,9,1,success,9,139
0.0,2202,24,sequence,linear,True,16,1,success,16,139
0.0,2202,24,sequence,linear_empirical,True,16,1,success,16,139
0.0,2202,24,sequence,shortest,True,16,1,success,16,139
0.0,2202,24,sequence,expected,True,16,1,success,16,139
0.0,2202,25,all_of,linear,True,11,1,success,11,139
0.0,2202,25,all_of,linear_empirical,True,11,1,success,11,139
0.0,2202,25,all_of,shortest,True,11,1,success,11,139
0.0,2202,25,all_of,expected,True,11,1,success,11,139
0.0,2202,26,condition_then,linear,True,11,1,success,11,139
0.0,2202,26,condition_then,linear_empirical,True,11,1,success,11,139
0.0,2202,26,condition_then,shortest,True,11,1,success,11,139
0.0,2202,26,condition_then,expected,True,11,1,success,11,139
0.0,2202,27,sequence,linear,True,15,1,success,15,139
0.0,2202,27,sequence,linear_empirical,True,15,1,success,15,139
0.0,2202,27,sequence,shortest,True,15,1,success,15,139
0.0,2202,27,sequence,expected,True,15,1,success,15,139
0.0,2202,28,all_of,linear,True,10,1,success,10,139
0.0,2202,28,all_of,linear_empirical,True,10,1,success,10,139
0.0,2202,28,all_of,shortest,True,10,1,success,10,139
0.0,2202,28,all_of,expected,True,10,1,success,10,139
0.0,2202,29,condition_then,linear,True,13,1,success,13,139
0.0,2202,29,condition_then,linear_empirical,True,13,1,success,13,139
0.0,2202,29,condition_then,shortest,True,13,1,success,13,139
0.0,2202,29,condition_then,expected,True,13,1,success,13,139
0.0,2202,30,sequence,linear,True,16,1,success,16,139
0.0,2202,30,sequence,linear_empirical,True,16,1,success,16,139
0.0,2202,30,sequence,shortest,True,16,1,success,16,139
0.0,2202,30,sequence,expected,True,16,1,success,16,139
0.0,2202,31,all_of,linear,True,12,1,success,12,139
0.0,2202,31,all_of,linear_empirical,True,12,1,success,12,139
0.0,2202,31,all_of,shortest,True,12,1,success,12,139
0.0,2202,31,all_of,expected,True,12,1,success,12,139
0.0,2202,32,condition_then,linear,True,8,1,success,8,139
0.0,2202,32,condition_then,linear_empirical,True,8,1,success,8,139
0.0,2202,32,condition_then,shortest,True,8,1,success,8,139
0.0,2202,32,condition_then,expected,True,8,1,success,8,139
0.0,2202,33,sequence,linear,True,21,1,success,19,139
0.0,2202,33,sequence,linear_empirical,True,21,1,success,19,139
0.0,2202,33,sequence,shortest,True,19,1,success,19,139
0.0,2202,33,sequence,expected,True,19,1,success,19,139
0.0,2202,34,all_of,linear,True,21,1,success,18,139
0.0,2202,34,all_of,linear_empirical,True,21,1,success,18,139
0.0,2202,34,all_of,shortest,True,18,1,success,18,139
0.0,2202,34,all_of,expected,True,18,1,success,18,139
0.0,2202,35,condition_then,linear,True,7,1,success,7,139
0.0,2202,35,condition_then,linear_empirical,True,7,1,success,7,139
0.0,2202,35,condition_then,shortest,True,7,1,success,7,139
0.0,2202,35,condition_then,expected,True,7,1,success,7,139
0.0,2202,36,branch,linear,True,8,1,success,8,139
0.0,2202,36,branch,linear_empirical,True,8,1,success,8,139
0.0,2202,36,branch,shortest,True,8,1,success,8,139
0.0,2202,36,branch,expected,True,8,1,success,8,139
0.0,2202,37,branch,linear,True,8,1,success,8,139
0.0,2202,37,branch,linear_empirical,True,8,1,success,8,139
0.0,2202,37,branch,shortest,True,8,1,success,8,139
0.0,2202,37,branch,expected,True,8,1,success,8,139
0.0,2202,38,branch,linear,True,7,1,success,7,139
0.0,2202,38,branch,linear_empirical,True,7,1,success,7,139
0.0,2202,38,branch,shortest,True,7,1,success,7,139
0.0,2202,38,branch,expected,True,7,1,success,7,139
0.0,2202,39,branch,linear,True,7,1,success,7,139
0.0,2202,39,branch,linear_empirical,True,7,1,success,7,139
0.0,2202,39,branch,shortest,True,7,1,success,7,139
0.0,2202,39,branch,expected,True,7,1,success,7,139
0.0,2202,40,branch,linear,True,10,1,success,10,139
0.0,2202,40,branch,linear_empirical,True,10,1,success,10,139
0.0,2202,40,branch,shortest,True,10,1,success,10,139
0.0,2202,40,branch,expected,True,10,1,success,10,139
0.0,2202,41,branch,linear,True,8,1,success,8,139
0.0,2202,41,branch,linear_empirical,True,8,1,success,8,139
0.0,2202,41,branch,shortest,True,8,1,success,8,139
0.0,2202,41,branch,expected,True,8,1,success,8,139
0.0,2202,42,branch,linear,True,8,1,success,8,139
0.0,2202,42,branch,linear_empirical,True,8,1,success,8,139
0.0,2202,42,branch,shortest,True,8,1,success,8,139
0.0,2202,42,branch,expected,True,8,1,success,8,139
0.0,2202,43,branch,linear,True,9,1,success,9,139
0.0,2202,43,branch,linear_empirical,True,9,1,success,9,139
0.0,2202,43,branch,shortest,True,9,1,success,9,139
0.0,2202,43,branch,expected,True,9,1,success,9,139
0.0,2202,44,branch,linear,True,8,1,success,8,139
0.0,2202,44,branch,linear_empirical,True,8,1,success,8,139
0.0,2202,44,branch,shortest,True,8,1,success,8,139
0.0,2202,44,branch,expected,True,8,1,success,8,139
0.0,2202,45,branch,linear,True,9,1,success,9,139
0.0,2202,45,branch,linear_empirical,True,9,1,success,9,139
0.0,2202,45,branch,shortest,True,9,1,success,9,139
0.0,2202,45,branch,expected,True,9,1,success,9,139
0.0,2303,0,sequence,linear,True,22,1,success,20,93
0.0,2303,0,sequence,linear_empirical,True,22,1,success,20,93
0.0,2303,0,sequence,shortest,True,20,1,success,20,93
0.0,2303,0,sequence,expected,True,20,1,success,20,93
0.0,2303,1,all_of,linear,True,15,1,success,15,93
0.0,2303,1,all_of,linear_empirical,True,15,1,success,15,93
0.0,2303,1,all_of,shortest,True,15,1,success,15,93
0.0,2303,1,all_of,expected,True,15,1,success,15,93
0.0,2303,2,condition_then,linear,True,13,1,success,13,93
0.0,2303,2,condition_then,linear_empirical,True,13,1,success,13,93
0.0,2303,2,condition_then,shortest,True,13,1,success,13,93
0.0,2303,2,condition_then,expected,True,13,1,success,13,93
0.0,2303,3,sequence,linear,True,19,1,success,19,93
0.0,2303,3,sequence,linear_empirical,True,19,1,success,19,93
0.0,2303,3,sequence,shortest,True,19,1,success,19,93
0.0,2303,3,sequence,expected,True,19,1,success,19,93
0.0,2303,4,all_of,linear,True,13,1,success,13,93
0.0,2303,4,all_of,linear_empirical,True,13,1,success,13,93
0.0,2303,4,all_of,shortest,True,13,1,success,13,93
0.0,2303,4,all_of,expected,True,13,1,success,13,93
0.0,2303,5,condition_then,linear,True,12,1,success,12,93
0.0,2303,5,condition_then,linear_empirical,True,12,1,success,12,93
0.0,2303,5,condition_then,shortest,True,12,1,success,12,93
0.0,2303,5,condition_then,expected,True,12,1,success,12,93
0.0,2303,6,sequence,linear,True,11,1,success,11,93
0.0,2303,6,sequence,linear_empirical,True,11,1,success,11,93
0.0,2303,6,sequence,shortest,True,11,1,success,11,93
0.0,2303,6,sequence,expected,True,11,1,success,11,93
0.0,2303,7,all_of,linear,True,13,1,success,13,93
0.0,2303,7,all_of,linear_empirical,True,13,1,success,13,93
0.0,2303,7,all_of,shortest,True,13,1,success,13,93
0.0,2303,7,all_of,expected,True,13,1,success,13,93
0.0,2303,8,condition_then,linear,True,7,1,success,7,93
0.0,2303,8,condition_then,linear_empirical,True,7,1,success,7,93
0.0,2303,8,condition_then,shortest,True,7,1,success,7,93
0.0,2303,8,condition_then,expected,True,7,1,success,7,93
0.0,2303,9,sequence,linear,True,27,1,success,27,93
0.0,2303,9,sequence,linear_empirical,True,27,1,success,27,93
0.0,2303,9,sequence,shortest,True,27,1,success,27,93
0.0,2303,9,sequence,expected,True,27,1,success,27,93
0.0,2303,10,all_of,linear,True,18,1,success,18,93
0.0,2303,10,all_of,linear_empirical,True,18,1,success,18,93
0.0,2303,10,all_of,shortest,True,18,1,success,18,93
0.0,2303,10,all_of,expected,True,18,1,success,18,93
0.0,2303,11,condition_then,linear,True,19,1,success,19,93
0.0,2303,11,condition_then,linear_empirical,True,19,1,success,19,93
0.0,2303,11,condition_then,shortest,True,19,1,success,19,93
0.0,2303,11,condition_then,expected,True,19,1,success,19,93
0.0,2303,12,sequence,linear,True,18,1,success,18,93
0.0,2303,12,sequence,linear_empirical,True,18,1,success,18,93
0.0,2303,12,sequence,shortest,True,18,1,success,18,93
0.0,2303,12,sequence,expected,True,18,1,success,18,93
0.0,2303,13,all_of,linear,True,19,1,success,19,93
0.0,2303,13,all_of,linear_empirical,True,19,1,success,19,93
0.0,2303,13,all_of,shortest,True,19,1,success,19,93
0.0,2303,13,all_of,expected,True,19,1,success,19,93
0.0,2303,14,condition_then,linear,True,14,1,success,14,93
0.0,2303,14,condition_then,linear_empirical,True,14,1,success,14,93
0.0,2303,14,condition_then,shortest,True,14,1,success,14,93
0.0,2303,14,condition_then,expected,True,14,1,success,14,93
0.0,2303,15,sequence,linear,True,14,1,success,14,93
0.0,2303,15,sequence,linear_empirical,True,14,1,success,14,93
0.0,2303,15,sequence,shortest,True,14,1,success,14,93
0.0,2303,15,sequence,expected,True,14,1,success,14,93
0.0,2303,16,all_of,linear,True,13,1,success,13,93
0.0,2303,16,all_of,linear_empirical,True,13,1,success,13,93
0.0,2303,16,all_of,shortest,True,13,1,success,13,93
0.0,2303,16,all_of,expected,True,13,1,success,13,93
0.0,2303,17,condition_then,linear,True,14,1,success,14,93
0.0,2303,17,condition_then,linear_empirical,True,14,1,success,14,93
0.0,2303,17,condition_then,shortest,True,14,1,success,14,93
0.0,2303,17,condition_then,expected,True,14,1,success,14,93
0.0,2303,18,sequence,linear,True,14,1,success,14,93
0.0,2303,18,sequence,linear_empirical,True,14,1,success,14,93
0.0,2303,18,sequence,shortest,True,14,1,success,14,93
0.0,2303,18,sequence,expected,True,14,1,success,14,93
0.0,2303,19,all_of,linear,True,11,1,success,9,93
0.0,2303,19,all_of,linear_empirical,True,11,1,success,9,93
0.0,2303,19,all_of,shortest,True,9,1,success,9,93
0.0,2303,19,all_of,expected,True,9,1,success,9,93
0.0,2303,20,condition_then,linear,True,5,1,success,5,93
0.0,2303,20,condition_then,linear_empirical,True,5,1,success,5,93
0.0,2303,20,condition_then,shortest,True,5,1,success,5,93
0.0,2303,20,condition_then,expected,True,5,1,success,5,93
0.0,2303,21,sequence,linear,True,22,1,success,22,93
0.0,2303,21,sequence,linear_empirical,True,22,1,success,22,93
0.0,2303,21,sequence,shortest,True,22,1,success,22,93
0.0,2303,21,sequence,expected,True,22,1,success,22,93
0.0,2303,22,all_of,linear,True,21,1,success,21,93
0.0,2303,22,all_of,linear_empirical,True,21,1,success,21,93
0.0,2303,22,all_of,shortest,True,21,1,success,21,93
0.0,2303,22,all_of,expected,True,21,1,success,21,93
0.0,2303,23,condition_then,linear,True,7,1,success,7,93
0.0,2303,23,condition_then,linear_empirical,True,7,1,success,7,93
0.0,2303,23,condition_then,shortest,True,7,1,success,7,93
0.0,2303,23,condition_then,expected,True,7,1,success,7,93
0.0,2303,24,sequence,linear,True,13,1,success,13,93
0.0,2303,24,sequence,linear_empirical,True,13,1,success,13,93
0.0,2303,24,sequence,shortest,True,13,1,success,13,93
0.0,2303,24,sequence,expected,True,13,1,success,13,93
0.0,2303,25,all_of,linear,True,14,1,success,14,93
0.0,2303,25,all_of,linear_empirical,True,14,1,success,14,93
0.0,2303,25,all_of,shortest,True,14,1,success,14,93
0.0,2303,25,all_of,expected,True,14,1,success,14,93
0.0,2303,26,condition_then,linear,True,7,1,success,7,93
0.0,2303,26,condition_then,linear_empirical,True,7,1,success,7,93
0.0,2303,26,condition_then,shortest,True,7,1,success,7,93
0.0,2303,26,condition_then,expected,True,7,1,success,7,93
0.0,2303,27,sequence,linear,True,20,1,success,20,93
0.0,2303,27,sequence,linear_empirical,True,20,1,success,20,93
0.0,2303,27,sequence,shortest,True,20,1,success,20,93
0.0,2303,27,sequence,expected,True,20,1,success,20,93
0.0,2303,28,all_of,linear,True,13,1,success,13,93
0.0,2303,28,all_of,linear_empirical,True,13,1,success,13,93
0.0,2303,28,all_of,shortest,True,13,1,success,13,93
0.0,2303,28,all_of,expected,True,13,1,success,13,93
0.0,2303,29,condition_then,linear,True,7,1,success,7,93
0.0,2303,29,condition_then,linear_empirical,True,7,1,success,7,93
0.0,2303,29,condition_then,shortest,True,7,1,success,7,93
0.0,2303,29,condition_then,expected,True,7,1,success,7,93
0.0,2303,30,sequence,linear,True,17,1,success,17,93
0.0,2303,30,sequence,linear_empirical,True,17,1,success,17,93
0.0,2303,30,sequence,shortest,True,17,1,success,17,93
0.0,2303,30,sequence,expected,True,17,1,success,17,93
0.0,2303,31,all_of,linear,True,11,1,success,11,93
0.0,2303,31,all_of,linear_empirical,True,11,1,success,11,93
0.0,2303,31,all_of,shortest,True,11,1,success,11,93
0.0,2303,31,all_of,expected,True,11,1,success,11,93
0.0,2303,32,condition_then,linear,True,8,1,success,8,93
0.0,2303,32,condition_then,linear_empirical,True,8,1,success,8,93
0.0,2303,32,condition_then,shortest,True,8,1,success,8,93
0.0,2303,32,condition_then,expected,True,8,1,success,8,93
0.0,2303,33,sequence,linear,True,19,1,success,19,93
0.0,2303,33,sequence,linear_empirical,True,19,1,success,19,93
0.0,2303,33,sequence,shortest,True,19,1,success,19,93
0.0,2303,33,sequence,expected,True,19,1,success,19,93
0.0,2303,34,all_of,linear,True,16,1,success,16,93
0.0,2303,34,all_of,linear_empirical,True,16,1,success,16,93
0.0,2303,34,all_of,shortest,True,16,1,success,16,93
0.0,2303,34,all_of,expected,True,16,1,success,16,93
0.0,2303,35,condition_then,linear,True,8,1,success,8,93
0.0,2303,35,condition_then,linear_empirical,True,8,1,success,8,93
0.0,2303,35,condition_then,shortest,True,8,1,success,8,93
0.0,2303,35,condition_then,expected,True,8,1,success,8,93
0.0,2303,36,branch,linear,True,10,1,success,10,93
0.0,2303,36,branch,linear_empirical,True,10,1,success,10,93
0.0,2303,36,branch,shortest,True,10,1,success,10,93
0.0,2303,36,branch,expected,True,10,1,success,10,93
0.0,2303,37,branch,linear,True,10,1,success,8,93
