slip,seed,task_id,task_type,method,replicate,success,steps,replans,why,shortest_in_model,learned_states
0.05,2101,13,all_of,shortest,7,True,13,1,success,13,172
0.05,2101,13,all_of,expected,7,True,13,1,success,13,172
0.05,2101,13,all_of,linear,8,True,13,1,success,13,172
0.05,2101,13,all_of,linear_empirical,8,True,14,1,success,13,172
0.05,2101,13,all_of,shortest,8,True,13,1,success,13,172
0.05,2101,13,all_of,expected,8,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,1,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,1,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,1,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,1,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,2,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,2,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,2,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,2,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,3,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,3,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,3,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,3,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,4,True,15,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,4,True,15,1,success,13,172
0.05,2101,14,condition_then,shortest,4,True,17,1,success,13,172
0.05,2101,14,condition_then,expected,4,True,14,1,success,13,172
0.05,2101,14,condition_then,linear,5,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,5,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,5,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,5,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,6,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,6,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,6,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,6,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,7,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,7,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,7,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,7,True,13,1,success,13,172
0.05,2101,14,condition_then,linear,8,True,13,1,success,13,172
0.05,2101,14,condition_then,linear_empirical,8,True,13,1,success,13,172
0.05,2101,14,condition_then,shortest,8,True,13,1,success,13,172
0.05,2101,14,condition_then,expected,8,True,13,1,success,13,172
0.05,2101,15,sequence,linear,1,True,17,1,success,15,172
0.05,2101,15,sequence,linear_empirical,1,True,15,1,success,15,172
0.05,2101,15,sequence,shortest,1,True,17,1,success,15,172
0.05,2101,15,sequence,expected,1,True,15,1,success,15,172
0.05,2101,15,sequence,linear,2,True,16,1,success,15,172
0.05,2101,15,sequence,linear_empirical,2,True,13,1,success,15,172
0.05,2101,15,sequence,shortest,2,True,15,1,success,15,172
0.05,2101,15,sequence,expected,2,True,13,1,success,15,172
0.05,2101,15,sequence,linear,3,True,19,1,success,15,172
0.05,2101,15,sequence,linear_empirical,3,True,17,1,success,15,172
0.05,2101,15,sequence,shortest,3,True,19,1,success,15,172
0.05,2101,15,sequence,expected,3,True,17,1,success,15,172
0.05,2101,15,sequence,linear,4,True,15,1,success,15,172
0.05,2101,15,sequence,linear_empirical,4,True,13,1,success,15,172
0.05,2101,15,sequence,shortest,4,True,15,1,success,15,172
0.05,2101,15,sequence,expected,4,True,13,1,success,15,172
0.05,2101,15,sequence,linear,5,True,17,1,success,15,172
0.05,2101,15,sequence,linear_empirical,5,True,14,1,success,15,172
0.05,2101,15,sequence,shortest,5,True,17,1,success,15,172
0.05,2101,15,sequence,expected,5,True,14,1,success,15,172
0.05,2101,15,sequence,linear,6,True,15,1,success,15,172
0.05,2101,15,sequence,linear_empirical,6,True,15,1,success,15,172
0.05,2101,15,sequence,shortest,6,True,17,1,success,15,172
0.05,2101,15,sequence,expected,6,True,15,1,success,15,172
0.05,2101,15,sequence,linear,7,True,15,1,success,15,172
0.05,2101,15,sequence,linear_empirical,7,True,13,1,success,15,172
0.05,2101,15,sequence,shortest,7,True,15,1,success,15,172
0.05,2101,15,sequence,expected,7,True,13,1,success,15,172
0.05,2101,15,sequence,linear,8,True,15,1,success,15,172
0.05,2101,15,sequence,linear_empirical,8,True,13,1,success,15,172
0.05,2101,15,sequence,shortest,8,True,15,1,success,15,172
0.05,2101,15,sequence,expected,8,True,13,1,success,15,172
0.05,2101,16,all_of,linear,1,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,1,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,1,True,14,1,success,14,172
0.05,2101,16,all_of,expected,1,True,12,1,success,14,172
0.05,2101,16,all_of,linear,2,True,15,1,success,14,172
0.05,2101,16,all_of,linear_empirical,2,True,15,1,success,14,172
0.05,2101,16,all_of,shortest,2,True,15,1,success,14,172
0.05,2101,16,all_of,expected,2,True,13,1,success,14,172
0.05,2101,16,all_of,linear,3,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,3,True,15,1,success,14,172
0.05,2101,16,all_of,shortest,3,True,14,1,success,14,172
0.05,2101,16,all_of,expected,3,True,14,1,success,14,172
0.05,2101,16,all_of,linear,4,True,24,1,success,14,172
0.05,2101,16,all_of,linear_empirical,4,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,4,True,24,1,success,14,172
0.05,2101,16,all_of,expected,4,True,12,1,success,14,172
0.05,2101,16,all_of,linear,5,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,5,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,5,True,14,1,success,14,172
0.05,2101,16,all_of,expected,5,True,12,1,success,14,172
0.05,2101,16,all_of,linear,6,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,6,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,6,True,14,1,success,14,172
0.05,2101,16,all_of,expected,6,True,12,1,success,14,172
0.05,2101,16,all_of,linear,7,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,7,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,7,True,14,1,success,14,172
0.05,2101,16,all_of,expected,7,True,12,1,success,14,172
0.05,2101,16,all_of,linear,8,True,14,1,success,14,172
0.05,2101,16,all_of,linear_empirical,8,True,13,1,success,14,172
0.05,2101,16,all_of,shortest,8,True,14,1,success,14,172
0.05,2101,16,all_of,expected,8,True,12,1,success,14,172
0.05,2101,17,condition_then,linear,1,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,1,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,1,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,1,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,2,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,2,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,2,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,2,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,3,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,3,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,3,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,3,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,4,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,4,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,4,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,4,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,5,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,5,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,5,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,5,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,6,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,6,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,6,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,6,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,7,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,7,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,7,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,7,True,7,1,success,7,172
0.05,2101,17,condition_then,linear,8,True,7,1,success,7,172
0.05,2101,17,condition_then,linear_empirical,8,True,7,1,success,7,172
0.05,2101,17,condition_then,shortest,8,True,7,1,success,7,172
0.05,2101,17,condition_then,expected,8,True,7,1,success,7,172
0.05,2101,18,sequence,linear,1,True,47,1,success,21,172
0.05,2101,18,sequence,linear_empirical,1,True,25,1,success,21,172
0.05,2101,18,sequence,shortest,1,True,46,1,success,21,172
0.05,2101,18,sequence,expected,1,True,25,1,success,21,172
0.05,2101,18,sequence,linear,2,True,53,1,success,21,172
0.05,2101,18,sequence,linear_empirical,2,True,25,1,success,21,172
0.05,2101,18,sequence,shortest,2,True,53,1,success,21,172
0.05,2101,18,sequence,expected,2,True,25,1,success,21,172
0.05,2101,18,sequence,linear,3,True,66,1,success,21,172
0.05,2101,18,sequence,linear_empirical,3,True,23,1,success,21,172
0.05,2101,18,sequence,shortest,3,True,66,1,success,21,172
0.05,2101,18,sequence,expected,3,True,25,1,success,21,172
0.05,2101,18,sequence,linear,4,True,27,1,success,21,172
0.05,2101,18,sequence,linear_empirical,4,True,27,1,success,21,172
0.05,2101,18,sequence,shortest,4,True,50,1,success,21,172
0.05,2101,18,sequence,expected,4,True,27,1,success,21,172
0.05,2101,18,sequence,linear,5,True,42,1,success,21,172
0.05,2101,18,sequence,linear_empirical,5,True,25,1,success,21,172
0.05,2101,18,sequence,shortest,5,True,42,1,success,21,172
0.05,2101,18,sequence,expected,5,True,27,1,success,21,172
0.05,2101,18,sequence,linear,6,True,60,1,success,21,172
0.05,2101,18,sequence,linear_empirical,6,True,29,1,success,21,172
0.05,2101,18,sequence,shortest,6,True,60,1,success,21,172
0.05,2101,18,sequence,expected,6,True,29,1,success,21,172
0.05,2101,18,sequence,linear,7,True,68,1,success,21,172
0.05,2101,18,sequence,linear_empirical,7,True,26,1,success,21,172
0.05,2101,18,sequence,shortest,7,True,68,1,success,21,172
0.05,2101,18,sequence,expected,7,True,27,1,success,21,172
0.05,2101,18,sequence,linear,8,True,205,1,success,21,172
0.05,2101,18,sequence,linear_empirical,8,True,25,1,success,21,172
0.05,2101,18,sequence,shortest,8,True,205,1,success,21,172
0.05,2101,18,sequence,expected,8,True,25,1,success,21,172
0.05,2101,19,all_of,linear,1,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,1,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,1,True,19,1,success,19,172
0.05,2101,19,all_of,expected,1,True,19,1,success,19,172
0.05,2101,19,all_of,linear,2,True,20,1,success,19,172
0.05,2101,19,all_of,linear_empirical,2,True,21,1,success,19,172
0.05,2101,19,all_of,shortest,2,True,20,1,success,19,172
0.05,2101,19,all_of,expected,2,True,20,1,success,19,172
0.05,2101,19,all_of,linear,3,True,25,1,success,19,172
0.05,2101,19,all_of,linear_empirical,3,True,25,1,success,19,172
0.05,2101,19,all_of,shortest,3,True,25,1,success,19,172
0.05,2101,19,all_of,expected,3,True,25,1,success,19,172
0.05,2101,19,all_of,linear,4,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,4,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,4,True,19,1,success,19,172
0.05,2101,19,all_of,expected,4,True,19,1,success,19,172
0.05,2101,19,all_of,linear,5,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,5,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,5,True,19,1,success,19,172
0.05,2101,19,all_of,expected,5,True,19,1,success,19,172
0.05,2101,19,all_of,linear,6,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,6,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,6,True,19,1,success,19,172
0.05,2101,19,all_of,expected,6,True,19,1,success,19,172
0.05,2101,19,all_of,linear,7,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,7,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,7,True,19,1,success,19,172
0.05,2101,19,all_of,expected,7,True,19,1,success,19,172
0.05,2101,19,all_of,linear,8,True,19,1,success,19,172
0.05,2101,19,all_of,linear_empirical,8,True,20,1,success,19,172
0.05,2101,19,all_of,shortest,8,True,19,1,success,19,172
0.05,2101,19,all_of,expected,8,True,19,1,success,19,172
0.05,2101,20,condition_then,linear,1,True,313,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,1,True,11,1,success,6,172
0.05,2101,20,condition_then,shortest,1,True,13,1,success,6,172
0.05,2101,20,condition_then,expected,1,True,11,1,success,6,172
0.05,2101,20,condition_then,linear,2,True,165,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,2,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,2,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,2,True,10,1,success,6,172
0.05,2101,20,condition_then,linear,3,True,26,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,3,True,12,1,success,6,172
0.05,2101,20,condition_then,shortest,3,True,14,1,success,6,172
0.05,2101,20,condition_then,expected,3,True,12,1,success,6,172
0.05,2101,20,condition_then,linear,4,True,46,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,4,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,4,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,4,True,10,1,success,6,172
0.05,2101,20,condition_then,linear,5,True,121,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,5,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,5,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,5,True,10,1,success,6,172
0.05,2101,20,condition_then,linear,6,True,136,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,6,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,6,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,6,True,10,1,success,6,172
0.05,2101,20,condition_then,linear,7,True,64,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,7,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,7,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,7,True,10,1,success,6,172
0.05,2101,20,condition_then,linear,8,True,70,1,success,6,172
0.05,2101,20,condition_then,linear_empirical,8,True,10,1,success,6,172
0.05,2101,20,condition_then,shortest,8,True,12,1,success,6,172
0.05,2101,20,condition_then,expected,8,True,10,1,success,6,172
0.05,2101,21,sequence,linear,1,True,23,1,success,21,172
0.05,2101,21,sequence,linear_empirical,1,True,23,1,success,21,172
0.05,2101,21,sequence,shortest,1,True,21,1,success,21,172
0.05,2101,21,sequence,expected,1,True,21,1,success,21,172
0.05,2101,21,sequence,linear,2,True,24,1,success,21,172
0.05,2101,21,sequence,linear_empirical,2,True,24,1,success,21,172
0.05,2101,21,sequence,shortest,2,True,23,1,success,21,172
0.05,2101,21,sequence,expected,2,True,23,1,success,21,172
0.05,2101,21,sequence,linear,3,True,27,1,success,21,172
0.05,2101,21,sequence,linear_empirical,3,True,27,1,success,21,172
0.05,2101,21,sequence,shortest,3,True,25,1,success,21,172
0.05,2101,21,sequence,expected,3,True,25,1,success,21,172
0.05,2101,21,sequence,linear,4,True,23,1,success,21,172
0.05,2101,21,sequence,linear_empirical,4,True,23,1,success,21,172
0.05,2101,21,sequence,shortest,4,True,21,1,success,21,172
0.05,2101,21,sequence,expected,4,True,21,1,success,21,172
0.05,2101,21,sequence,linear,5,True,23,1,success,21,172
0.05,2101,21,sequence,linear_empirical,5,True,23,1,success,21,172
0.05,2101,21,sequence,shortest,5,True,24,1,success,21,172
0.05,2101,21,sequence,expected,5,True,55,1,success,21,172
0.05,2101,21,sequence,linear,6,True,29,1,success,21,172
0.05,2101,21,sequence,linear_empirical,6,True,29,1,success,21,172
0.05,2101,21,sequence,shortest,6,True,25,1,success,21,172
0.05,2101,21,sequence,expected,6,True,25,1,success,21,172
0.05,2101,21,sequence,linear,7,True,23,1,success,21,172
0.05,2101,21,sequence,linear_empirical,7,True,23,1,success,21,172
0.05,2101,21,sequence,shortest,7,True,23,1,success,21,172
0.05,2101,21,sequence,expected,7,True,25,1,success,21,172
0.05,2101,21,sequence,linear,8,True,25,1,success,21,172
0.05,2101,21,sequence,linear_empirical,8,True,25,1,success,21,172
0.05,2101,21,sequence,shortest,8,True,23,1,success,21,172
0.05,2101,21,sequence,expected,8,True,23,1,success,21,172
0.05,2101,22,all_of,linear,1,True,19,1,success,16,172
0.05,2101,22,all_of,linear_empirical,1,True,19,1,success,16,172
0.05,2101,22,all_of,shortest,1,True,19,1,success,16,172
0.05,2101,22,all_of,expected,1,True,19,1,success,16,172
0.05,2101,22,all_of,linear,2,True,21,1,success,16,172
0.05,2101,22,all_of,linear_empirical,2,True,21,1,success,16,172
0.05,2101,22,all_of,shortest,2,True,21,1,success,16,172
0.05,2101,22,all_of,expected,2,True,21,1,success,16,172
0.05,2101,22,all_of,linear,3,True,16,1,success,16,172
0.05,2101,22,all_of,linear_empirical,3,True,16,1,success,16,172
0.05,2101,22,all_of,shortest,3,True,16,1,success,16,172
0.05,2101,22,all_of,expected,3,True,16,1,success,16,172
0.05,2101,22,all_of,linear,4,True,17,1,success,16,172
0.05,2101,22,all_of,linear_empirical,4,True,17,1,success,16,172
0.05,2101,22,all_of,shortest,4,True,17,1,success,16,172
0.05,2101,22,all_of,expected,4,True,17,1,success,16,172
0.05,2101,22,all_of,linear,5,True,18,1,success,16,172
0.05,2101,22,all_of,linear_empirical,5,True,18,1,success,16,172
0.05,2101,22,all_of,shortest,5,True,18,1,success,16,172
0.05,2101,22,all_of,expected,5,True,18,1,success,16,172
0.05,2101,22,all_of,linear,6,True,17,1,success,16,172
0.05,2101,22,all_of,linear_empirical,6,True,17,1,success,16,172
0.05,2101,22,all_of,shortest,6,True,17,1,success,16,172
0.05,2101,22,all_of,expected,6,True,17,1,success,16,172
0.05,2101,22,all_of,linear,7,True,22,1,success,16,172
0.05,2101,22,all_of,linear_empirical,7,True,22,1,success,16,172
0.05,2101,22,all_of,shortest,7,True,22,1,success,16,172
0.05,2101,22,all_of,expected,7,True,22,1,success,16,172
0.05,2101,22,all_of,linear,8,True,17,1,success,16,172
0.05,2101,22,all_of,linear_empirical,8,True,17,1,success,16,172
0.05,2101,22,all_of,shortest,8,True,17,1,success,16,172
0.05,2101,22,all_of,expected,8,True,17,1,success,16,172
0.05,2101,23,condition_then,linear,1,True,12,1,success,12,172
0.05,2101,23,condition_then,linear_empirical,1,True,12,1,success,12,172
0.05,2101,23,condition_then,shortest,1,True,12,1,success,12,172
0.05,2101,23,condition_then,expected,1,True,12,1,success,12,172
0.05,2101,23,condition_then,linear,2,True,12,1,success,12,172
0.05,2101,23,condition_then,linear_empirical,2,True,12,1,success,12,172
0.05,2101,23,condition_then,shortest,2,True,12,1,success,12,172
0.05,2101,23,condition_then,expected,2,True,12,1,success,12,172
0.05,2101,23,condition_then,linear,3,True,12,1,success,12,172
0.05,2101,23,condition_then,linear_empirical,3,True,12,1,success,12,172
0.05,2101,23,condition_then,shortest,3,True,12,1,success,12,172
0.05,2101,23,condition_then,expected,3,True,12,1,success,12,172
