capped_steps,cpu_seconds,exploration_policy_cpu_seconds,exploration_steps,failure_reason,final_memory,final_memory_accepting,oracle_setup_cpu_seconds,policy,process_peak_rss_bytes_so_far,replans,sampled_peak_rss_bytes,seed,states_known_at_end,success,task_id,task_steps,task_type,wall_seconds
23,0.03505497400000479,0.00030412699997839354,15,success,3,True,0.003050758000000542,oracle_direct,70578176,23,70918144,77000207,77,True,0,23,sequence,0.03505775599995786
110,0.5964547530000033,0.33999267799998734,110,success,7,True,0,generic,70578176,110,70918144,77000207,79,True,1,110,all_of,0.59655124599999
106,0.4692703819999906,0.269415474000013,106,success,7,True,0,current_task,70578176,106,70918144,77000207,79,True,1,106,all_of,0.4692951549999975
22,0.14030276100000094,0.07473309299999187,19,success,7,True,0.006187287000003039,oracle_source,70578176,22,70918144,77000207,76,True,1,22,all_of,0.140313229999947
16,0.045539015999992216,0.00042264900002919603,16,success,7,True,0.00616962299999102,oracle_direct,70578176,16,70918144,77000207,75,True,1,16,all_of,0.04554138399998919
15,0.03281869700001039,0.0,0,success,2,True,0,generic,70578176,15,70918144,77000207,74,True,2,15,condition_then,0.03282156599999553
15,0.032775455999995984,0.0,0,success,2,True,0,current_task,70578176,15,70918144,77000207,74,True,2,15,condition_then,0.032778285000006235
15,0.03548029799999597,0.0,0,success,2,True,0.0026653279999919732,oracle_source,70578176,15,70918144,77000207,74,True,2,15,condition_then,0.035514970999997786
15,0.035241893000005575,0.0,0,success,2,True,0.002662142000005474,oracle_direct,70578176,15,70918144,77000207,74,True,2,15,condition_then,0.035244595999984085
142,0.5907806339999979,0.2988715610000554,116,success,3,True,0,generic,70578176,142,70918144,77000207,79,True,3,142,sequence,0.5908173269999679
98,0.32734786599999666,0.18021012699998096,88,success,3,True,0,current_task,70578176,98,70918144,77000207,79,True,3,98,sequence,0.3273867930000165
15,0.03503138000000661,0.013036959999993769,10,success,3,True,0.0030635620000083463,oracle_source,70578176,15,70918144,77000207,77,True,3,15,sequence,0.03507539999998244
15,0.021739203000009866,0.00020259000001487948,10,success,3,True,0.00307162700001129,oracle_direct,70578176,15,70918144,77000207,77,True,3,15,sequence,0.02174188399999366
121,0.7374899109999973,0.41136171300006197,116,success,7,True,0,generic,70709248,121,70995968,77000207,79,True,4,121,all_of,0.7375501779999922
85,0.48904999600000565,0.2807226060000829,85,success,7,True,0,current_task,70709248,85,70995968,77000207,78,True,4,85,all_of,0.4890835969999898
6,0.012340870000002724,0.002226276999977017,5,success,7,True,0.0062868330000043215,oracle_source,70709248,6,70995968,77000207,78,True,4,6,all_of,0.012343503000010969
6,0.01002805999999623,0.00012524400000302194,5,success,7,True,0.00626227699999049,oracle_direct,70709248,6,70995968,77000207,78,True,4,6,all_of,0.010030746999973417
6,0.012576791000000753,0.0005190689999921005,1,success,2,True,0,generic,70709248,6,70995968,77000207,75,True,5,6,condition_then,0.012579513999980918
6,0.012680553999999233,0.0005460200000015902,1,success,2,True,0,current_task,70709248,6,70995968,77000207,75,True,5,6,condition_then,0.012683216000027642
3,0.0077936560000040345,0.00044000200000482437,1,success,2,True,0.0027259310000005144,oracle_source,70709248,3,70995968,77000207,75,True,5,3,condition_then,0.007796138000003339
3,0.007220495999987975,2.2833000002719928e-05,1,success,2,True,0.0026266859999992676,oracle_direct,70709248,3,70995968,77000207,75,True,5,3,condition_then,0.0072231180000130735
22,0.05773378199999968,0.0010565429999900289,2,success,3,True,0,generic,70709248,22,70995968,77000207,76,True,6,22,sequence,0.05775108400001727
22,0.057487902999994844,0.0010624439999986635,2,success,3,True,0,current_task,70709248,22,70995968,77000207,76,True,6,22,sequence,0.05749039699998093
19,0.05203590000000702,0.0004941029999940838,1,success,3,True,0.0030425530000002254,oracle_source,70709248,19,70995968,77000207,75,True,6,19,sequence,0.05203860399996074
19,0.051970959000001926,2.168000000324355e-05,1,success,3,True,0.00309034200000724,oracle_direct,70709248,19,70995968,77000207,75,True,6,19,sequence,0.05198293000000831
23,0.09177578499999584,0.0010863580000091133,2,success,7,True,0,generic,70709248,23,70995968,77000207,76,True,7,23,all_of,0.09177854000000707
23,0.09128016800001149,0.0010346739999818055,2,success,7,True,0,current_task,70709248,23,70995968,77000207,76,True,7,23,all_of,0.09129138999998077
23,0.07898631799999123,0.00044324799999628794,1,success,7,True,0.0062317999999947915,oracle_source,70709248,23,70995968,77000207,75,True,7,23,all_of,0.07898890399997072
23,0.07880666100000155,2.4756000001957545e-05,1,success,7,True,0.006168040000005703,oracle_direct,70709248,23,70995968,77000207,75,True,7,23,all_of,0.07881645300000173
13,0.02656667000000823,0.0010026540000040995,2,success,2,True,0,generic,70709248,13,70995968,77000207,76,True,8,13,condition_then,0.026598082000020895
13,0.026680192000000602,0.0010004490000170563,2,success,2,True,0,current_task,70709248,13,70995968,77000207,76,True,8,13,condition_then,0.02671533100004808
10,0.02076723700000116,0.000895002000007139,2,success,2,True,0.0026235899999988987,oracle_source,70709248,10,70995968,77000207,76,True,8,10,condition_then,0.02077779199998986
10,0.01987066299999185,4.4463000008931886e-05,2,success,2,True,0.002645762000000218,oracle_direct,70709248,10,70995968,77000207,76,True,8,10,condition_then,0.01987327399996275
7,0.02156874499999617,0.0,0,success,3,True,0,generic,70709248,7,70995968,77000207,74,True,9,7,branch,0.0215714020000064
7,0.021872510999997985,0.0,0,success,3,True,0,current_task,70709248,7,70995968,77000207,74,True,9,7,branch,0.02188663100002941
7,0.02460813199999734,0.0,0,success,3,True,0.0030994889999931274,oracle_source,70709248,7,70995968,77000207,74,True,9,7,branch,0.024610993999999664
7,0.024511902999989843,0.0,0,success,3,True,0.0031147779999969316,oracle_direct,70709248,7,70995968,77000207,74,True,9,7,branch,0.024514575000011973
179,0.7445242579999984,0.39338142200023185,158,success,3,True,0,generic,70709248,179,70995968,77000207,83,True,10,179,branch,0.7445550580000031
166,0.5628530110000014,0.32318532000017797,164,success,3,True,0,current_task,70709248,166,70995968,77000207,84,True,10,166,branch,0.5629012999999645
8,0.0246541780000058,0.011566242999975884,7,success,3,True,0.0030929970000102003,oracle_source,70709248,8,70995968,77000207,77,True,10,8,branch,0.024657752000052824
8,0.013067597000002706,0.0001766799999813884,7,success,3,True,0.0030511790000105066,oracle_direct,70709248,8,70995968,77000207,77,True,10,8,branch,0.01307025899996006
14,0.03848595199998783,0.0010449820000104637,2,success,3,True,0,generic,70709248,14,70995968,77000207,76,True,11,14,branch,0.03848851999998715
14,0.038729755999995064,0.0010534780000028832,2,success,3,True,0,current_task,70709248,14,70995968,77000207,76,True,11,14,branch,0.03874922699998251
9,0.025636482999999544,0.0004476360000040813,1,success,3,True,0.003074822999991511,oracle_source,70709248,9,70995968,77000207,75,True,11,9,branch,0.025639212999976735
9,0.02511088099998915,2.1801000002596993e-05,1,success,3,True,0.0031000799999958417,oracle_direct,70709248,9,70995968,77000207,75,True,11,9,branch,0.025113432000011926
15,0.00948645799999781,0.0,0,success,3,True,0,generic,70709248,15,70995968,77000208,10,True,0,15,sequence,0.00948911699998689
15,0.009281725999997548,0.0,0,success,3,True,0,current_task,70709248,15,70995968,77000208,10,True,0,15,sequence,0.00928443499998366
15,0.009372505000001752,0.0,0,success,3,True,0.00022694399999068082,oracle_source,70709248,15,70995968,77000208,10,True,0,15,sequence,0.00937514400004602
15,0.009277087000000961,0.0,0,success,3,True,0.0001732030000027862,oracle_direct,70709248,15,70995968,77000208,10,True,0,15,sequence,0.009279716000037297
8,0.005081731999993622,0.0,0,success,7,True,0,generic,70709248,8,70995968,77000208,10,True,1,8,all_of,0.005084447999990971
8,0.005056182999993553,0.0,0,success,7,True,0,current_task,70709248,8,70995968,77000208,10,True,1,8,all_of,0.005073857000013504
8,0.0052453069999955915,0.0,0,success,7,True,0.00025050799999348783,oracle_source,70709248,8,70995968,77000208,10,True,1,8,all_of,0.0052479720000064844
8,0.00526065600000436,0.0,0,success,7,True,0.00025035800000239306,oracle_direct,70709248,8,70995968,77000208,10,True,1,8,all_of,0.0052633220000188885
8,0.00479018700001177,0.0,0,success,2,True,0,generic,70709248,8,70995968,77000208,10,True,2,8,condition_then,0.004792873999974745
8,0.004910039999998617,0.0,0,success,2,True,0,current_task,70709248,8,70995968,77000208,10,True,2,8,condition_then,0.004912766999950691
8,0.004938132999996014,0.0,0,success,2,True,0.000184223999994515,oracle_source,70709248,8,70995968,77000208,10,True,2,8,condition_then,0.004940778999980466
8,0.004899831000003019,0.0,0,success,2,True,0.0001690850000102273,oracle_direct,70709248,8,70995968,77000208,10,True,2,8,condition_then,0.004902458999993087
14,0.008561049999997294,0.0,0,success,3,True,0,generic,70709248,14,70995968,77000208,10,True,3,14,sequence,0.008563739999999598
14,0.00847256499999105,0.0,0,success,3,True,0,current_task,70709248,14,70995968,77000208,10,True,3,14,sequence,0.008475304999990385
14,0.008683668999992733,0.0,0,success,3,True,0.00020009399999310062,oracle_source,70709248,14,70995968,77000208,10,True,3,14,sequence,0.008686368999974547
14,0.008642962999999781,0.0,0,success,3,True,0.00022796600001129264,oracle_direct,70709248,14,70995968,77000208,10,True,3,14,sequence,0.008645612999998775
10,0.006691287999998963,0.0,0,success,7,True,0,generic,70709248,10,70995968,77000208,10,True,4,10,all_of,0.006694030999994993
10,0.006614814999991836,0.0,0,success,7,True,0,current_task,70709248,10,70995968,77000208,10,True,4,10,all_of,0.00661841999999524
10,0.0072008789999955525,0.0,0,success,7,True,0.00029453999999873304,oracle_source,70709248,10,70995968,77000208,10,True,4,10,all_of,0.007203641999979027
10,0.00692063600000381,0.0,0,success,7,True,0.00030073199999947064,oracle_direct,70709248,10,70995968,77000208,10,True,4,10,all_of,0.006923399000015706
6,0.0036957230000069785,0.0,0,success,2,True,0,generic,70709248,6,70995968,77000208,10,True,5,6,condition_then,0.003698432000021512
6,0.003670045000006894,0.0,0,success,2,True,0,current_task,70709248,6,70995968,77000208,10,True,5,6,condition_then,0.0036727429999814376
6,0.003837497999995776,0.0,0,success,2,True,0.0001890040000063209,oracle_source,70709248,6,70995968,77000208,10,True,5,6,condition_then,0.0038402259999656962
6,0.003842817999995418,0.0,0,success,2,True,0.00018584800000098767,oracle_direct,70709248,6,70995968,77000208,10,True,5,6,condition_then,0.0038589709999996558
11,0.0067623599999961925,0.0,0,success,3,True,0,generic,70709248,11,70995968,77000208,10,True,6,11,sequence,0.006764924000037809
11,0.00698376399999745,0.0,0,success,3,True,0,current_task,70709248,11,70995968,77000208,10,True,6,11,sequence,0.006986436999966372
11,0.006894226000000003,0.0,0,success,3,True,0.00018200000000945238,oracle_source,70709248,11,70995968,77000208,10,True,6,11,sequence,0.006897009999988768
11,0.0070559290000034025,0.0,0,success,3,True,0.0002226059999941299,oracle_direct,70709248,11,70995968,77000208,10,True,6,11,sequence,0.0070587710000040715
10,0.006791034000002583,0.0,0,success,7,True,0,generic,70709248,10,70995968,77000208,10,True,7,10,all_of,0.006793777000041246
10,0.006858710999992468,0.0,0,success,7,True,0,current_task,70709248,10,70995968,77000208,10,True,7,10,all_of,0.0068613330000175665
10,0.007080012999992391,0.0,0,success,7,True,0.00025131900000019414,oracle_source,70709248,10,70995968,77000208,10,True,7,10,all_of,0.007082806000028086
10,0.007060617999997021,0.0,0,success,7,True,0.00025690999999028463,oracle_direct,70709248,10,70995968,77000208,10,True,7,10,all_of,0.007072947999972712
11,0.006562217000009696,0.0,0,success,2,True,0,generic,70709248,11,70995968,77000208,10,True,8,11,condition_then,0.006564910999998119
11,0.006515238000005752,0.0,0,success,2,True,0,current_task,70709248,11,70995968,77000208,10,True,8,11,condition_then,0.006517941999959476
11,0.006651594000004479,0.0,0,success,2,True,0.00017624000000182605,oracle_source,70709248,11,70995968,77000208,10,True,8,11,condition_then,0.006654958000012812
11,0.006658846999997081,0.0,0,success,2,True,0.00017636900000184141,oracle_direct,70709248,11,70995968,77000208,10,True,8,11,condition_then,0.006661511000004339
7,0.004205104000007509,0.0,0,success,3,True,0,generic,70709248,7,70995968,77000208,10,True,9,7,branch,0.004207752000013443
7,0.004285423999988325,0.0,0,success,3,True,0,current_task,70709248,7,70995968,77000208,10,True,9,7,branch,0.004288292000012461
7,0.004284792999996512,0.0,0,success,3,True,0.0001666610000086166,oracle_source,70709248,7,70995968,77000208,10,True,9,7,branch,0.004287571000020307
7,0.004264294999998697,0.0,0,success,3,True,0.00016712200000768007,oracle_direct,70709248,7,70995968,77000208,10,True,9,7,branch,0.004266942000015206
8,0.004871889000000351,0.0,0,success,3,True,0,generic,70709248,8,70995968,77000208,10,True,10,8,branch,0.0048747069999990345
8,0.004879263999995942,0.0,0,success,3,True,0,current_task,70709248,8,70995968,77000208,10,True,10,8,branch,0.0048816689999853224
8,0.005097480999992854,0.0,0,success,3,True,0.00016215299999089439,oracle_source,70709248,8,70995968,77000208,10,True,10,8,branch,0.005111257999999452
8,0.0050199869999971725,0.0,0,success,3,True,0.00016002899999989495,oracle_direct,70709248,8,70995968,77000208,10,True,10,8,branch,0.005022621999955845
8,0.004857512000000952,0.0,0,success,3,True,0,generic,70709248,8,70995968,77000208,10,True,11,8,branch,0.004860188999998627
8,0.004981193999995526,0.0,0,success,3,True,0,current_task,70709248,8,70995968,77000208,10,True,11,8,branch,0.004983799999990879
8,0.005128419000001827,0.0,0,success,3,True,0.00016080000000329164,oracle_source,70709248,8,70995968,77000208,10,True,11,8,branch,0.005131163999976707
8,0.0050491899999940415,0.0,0,success,3,True,0.00016105999999638243,oracle_direct,70709248,8,70995968,77000208,10,True,11,8,branch,0.005051875999981803
28,0.07309627600000113,0.0,0,success,3,True,0,generic,70709248,28,70995968,77000209,74,True,0,28,sequence,0.0731111859999487
28,0.07372284600000967,0.0,0,success,3,True,0,current_task,70709248,28,70995968,77000209,74,True,0,28,sequence,0.0737252619999822
28,0.07539774499998941,0.0,0,success,3,True,0.002433615000001055,oracle_source,70709248,28,70995968,77000209,74,True,0,28,sequence,0.0754001469999821
28,0.07562743300000818,0.0,0,success,3,True,0.002452080000011847,oracle_direct,70709248,28,70995968,77000209,74,True,0,28,sequence,0.07562999599997511
21,0.08071200099999487,0.0,0,success,7,True,0,generic,70709248,21,70995968,77000209,74,True,1,21,all_of,0.08072255899998027
21,0.08063544700000591,0.0,0,success,7,True,0,current_task,70709248,21,70995968,77000209,74,True,1,21,all_of,0.0806379809999953
21,0.08556834999998841,0.0,0,success,7,True,0.004995539999995913,oracle_source,70709248,21,70995968,77000209,74,True,1,21,all_of,0.08557093399997484
21,0.08533824100000231,0.0,0,success,7,True,0.00495935300000383,oracle_direct,70709248,21,70995968,77000209,74,True,1,21,all_of,0.08535286700004008
11,0.024368754999997577,0.0,0,success,2,True,0,generic,70709248,11,70995968,77000209,74,True,2,11,condition_then,0.02437134599995261
11,0.024301479999991216,0.0,0,success,2,True,0,current_task,70709248,11,70995968,77000209,74,True,2,11,condition_then,0.024304131000008056
11,0.026273011999990104,0.0,0,success,2,True,0.002077028999991626,oracle_source,70709248,11,70995968,77000209,74,True,2,11,condition_then,0.026275739999960024
11,0.026514642999998728,0.0,0,success,2,True,0.002088960999998335,oracle_direct,70709248,11,70995968,77000209,74,True,2,11,condition_then,0.02651714000000993
67,0.12777164599999935,0.054601228999942464,52,success,3,True,0,generic,70709248,67,70995968,77000209,86,True,3,67,sequence,0.1278122049999979
