seed,task_id,task_type,n,condition,true_memory,memory_states,equivalent,registered_success,held_out,held_out_success,held_out_optimal,mean_step_ratio,rounds,sample_traces,seconds
2505,21,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.519
2505,21,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.014
2505,21,sequence,16,rpni_random,4,4,False,False,16,0,0,,,32,0.067
2505,21,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.084
2505,21,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.697
2505,22,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.016
2505,22,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.02
2505,22,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.02
2505,22,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.261
2505,22,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.009
2505,22,all_of,4,rpni_random,8,4,False,False,16,0,0,,,8,0.031
2505,22,all_of,4,rpni_near_miss,8,4,False,False,16,0,0,,,12,0.036
2505,22,all_of,4,rpni_counterexample,8,4,False,False,16,0,0,,17,24,0.235
2505,22,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.008
2505,22,all_of,8,rpni_random,8,4,False,False,16,0,0,,,16,0.036
2505,22,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.049
2505,22,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.423
2505,22,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.008
2505,22,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.05
2505,22,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.062
2505,22,all_of,16,rpni_counterexample,8,5,False,False,16,0,0,,17,48,0.796
2505,23,condition_then,2,goal_set,3,2,False,False,16,12,12,1.0,,2,0.019
2505,23,condition_then,2,rpni_random,3,2,False,False,16,12,12,1.0,,4,0.032
2505,23,condition_then,2,rpni_near_miss,3,2,False,False,16,12,12,1.0,,6,0.034
2505,23,condition_then,2,rpni_counterexample,3,3,False,True,16,16,15,1.0278,7,11,0.12
2505,23,condition_then,4,goal_set,3,2,False,False,16,12,12,1.0,,4,0.025
2505,23,condition_then,4,rpni_random,3,2,False,False,16,12,12,1.0,,8,0.034
2505,23,condition_then,4,rpni_near_miss,3,2,False,False,16,12,12,1.0,,12,0.038
2505,23,condition_then,4,rpni_counterexample,3,4,False,True,16,16,15,1.0278,11,19,0.202
2505,23,condition_then,8,goal_set,3,2,False,False,16,12,12,1.0,,8,0.022
2505,23,condition_then,8,rpni_random,3,2,False,False,16,12,12,1.0,,16,0.044
2505,23,condition_then,8,rpni_near_miss,3,3,False,False,16,12,12,1.0,,24,0.056
2505,23,condition_then,8,rpni_counterexample,3,4,False,True,16,16,15,1.0278,16,32,0.661
2505,23,condition_then,16,goal_set,3,2,False,False,16,12,12,1.0,,16,0.027
2505,23,condition_then,16,rpni_random,3,3,False,False,16,12,12,1.0,,32,0.089
2505,23,condition_then,16,rpni_near_miss,3,4,False,False,16,12,12,1.0,,48,0.119
2505,23,condition_then,16,rpni_counterexample,3,4,False,False,16,14,14,1.0,17,48,0.841
2505,24,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.009
2505,24,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.015
2505,24,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.025
2505,24,sequence,2,rpni_counterexample,4,3,False,False,16,0,0,,17,20,0.167
2505,24,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.009
2505,24,sequence,4,rpni_random,4,3,False,False,16,0,0,,,8,0.016
2505,24,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.022
2505,24,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.224
2505,24,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.008
2505,24,sequence,8,rpni_random,4,3,False,False,16,0,0,,,16,0.03
2505,24,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.051
2505,24,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.387
2505,24,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.008
2505,24,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.048
2505,24,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.078
2505,24,sequence,16,rpni_counterexample,4,5,False,False,16,0,0,,17,48,0.556
2505,25,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.007
2505,25,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.013
2505,25,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.017
2505,25,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.197
2505,25,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.006
2505,25,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.021
2505,25,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.023
2505,25,all_of,4,rpni_counterexample,8,5,False,False,16,0,0,,17,24,0.302
2505,25,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.006
2505,25,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.027
2505,25,all_of,8,rpni_near_miss,8,4,False,False,16,0,0,,,24,0.039
2505,25,all_of,8,rpni_counterexample,8,5,False,False,16,0,0,,17,32,0.431
2505,25,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.008
2505,25,all_of,16,rpni_random,8,4,False,False,16,0,0,,,32,0.041
2505,25,all_of,16,rpni_near_miss,8,4,False,False,16,0,0,,,48,0.056
2505,25,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,0.692
2505,26,condition_then,2,goal_set,3,2,False,False,16,9,9,1.0,,2,0.01
2505,26,condition_then,2,rpni_random,3,3,False,False,16,10,10,1.0,,4,0.021
2505,26,condition_then,2,rpni_near_miss,3,3,False,False,16,10,10,1.0,,6,0.019
2505,26,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,5,9,0.052
2505,26,condition_then,4,goal_set,3,2,False,False,16,9,9,1.0,,4,0.01
2505,26,condition_then,4,rpni_random,3,3,False,False,16,9,9,1.0,,8,0.022
2505,26,condition_then,4,rpni_near_miss,3,3,False,False,16,9,9,1.0,,12,0.023
2505,26,condition_then,4,rpni_counterexample,3,3,False,True,16,16,16,1.0,11,19,0.117
2505,26,condition_then,8,goal_set,3,2,False,False,16,9,9,1.0,,8,0.01
2505,26,condition_then,8,rpni_random,3,3,False,False,16,9,9,1.0,,16,0.029
2505,26,condition_then,8,rpni_near_miss,3,3,False,False,16,10,10,1.0,,24,0.032
2505,26,condition_then,8,rpni_counterexample,3,3,False,True,16,16,16,1.0,13,29,0.3
2505,26,condition_then,16,goal_set,3,2,False,False,16,9,9,1.0,,16,0.011
2505,26,condition_then,16,rpni_random,3,3,False,False,16,9,9,1.0,,32,0.041
2505,26,condition_then,16,rpni_near_miss,3,3,False,False,16,9,9,1.0,,48,0.048
2505,26,condition_then,16,rpni_counterexample,3,4,False,False,16,10,10,1.0,17,48,0.599
2505,27,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.01
2505,27,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.015
2505,27,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.017
2505,27,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.191
2505,27,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.01
2505,27,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.019
2505,27,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.024
2505,27,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.177
2505,27,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.009
2505,27,sequence,8,rpni_random,4,4,False,False,16,0,0,,,16,0.03
2505,27,sequence,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.04
2505,27,sequence,8,rpni_counterexample,4,5,False,False,16,0,0,,17,32,0.409
2505,27,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.01
2505,27,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.044
2505,27,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.062
2505,27,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.646
2505,28,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.014
2505,28,all_of,2,rpni_random,8,2,False,False,16,0,0,,,4,0.011
2505,28,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.02
2505,28,all_of,2,rpni_counterexample,8,3,False,True,16,16,9,1.0634,11,15,0.302
2505,28,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.008
2505,28,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.044
2505,28,all_of,4,rpni_near_miss,8,3,False,False,16,1,1,1.0,,12,0.096
2505,28,all_of,4,rpni_counterexample,8,4,False,True,16,4,4,1.0,11,19,0.198
2505,28,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.008
2505,28,all_of,8,rpni_random,8,3,False,False,16,1,1,1.0,,16,0.039
2505,28,all_of,8,rpni_near_miss,8,3,False,False,16,1,1,1.0,,24,0.044
2505,28,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.415
2505,28,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.01
2505,28,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.066
2505,28,all_of,16,rpni_near_miss,8,3,False,False,16,0,0,,,48,0.066
2505,28,all_of,16,rpni_counterexample,8,4,False,False,16,1,1,1.0,17,48,0.824
2505,29,condition_then,2,goal_set,3,2,False,False,16,5,5,1.0,,2,0.015
2505,29,condition_then,2,rpni_random,3,3,False,False,16,8,8,1.0,,4,0.022
2505,29,condition_then,2,rpni_near_miss,3,3,False,False,16,8,8,1.0,,6,0.021
2505,29,condition_then,2,rpni_counterexample,3,3,False,True,16,16,16,1.0,1,5,0.029
2505,29,condition_then,4,goal_set,3,2,False,False,16,5,5,1.0,,4,0.015
2505,29,condition_then,4,rpni_random,3,3,False,False,16,8,8,1.0,,8,0.024
2505,29,condition_then,4,rpni_near_miss,3,3,False,False,16,8,8,1.0,,12,0.027
2505,29,condition_then,4,rpni_counterexample,3,3,False,True,16,16,16,1.0,1,9,0.038
2505,29,condition_then,8,goal_set,3,2,False,False,16,5,5,1.0,,8,0.014
2505,29,condition_then,8,rpni_random,3,3,False,False,16,5,5,1.0,,16,0.028
2505,29,condition_then,8,rpni_near_miss,3,3,False,False,16,5,5,1.0,,24,0.03
2505,29,condition_then,8,rpni_counterexample,3,3,False,True,16,8,8,1.0,3,19,0.074
2505,29,condition_then,16,goal_set,3,2,False,False,16,5,5,1.0,,16,0.012
2505,29,condition_then,16,rpni_random,3,3,False,False,16,5,5,1.0,,32,0.041
2505,29,condition_then,16,rpni_near_miss,3,3,False,False,16,5,5,1.0,,48,0.051
2505,29,condition_then,16,rpni_counterexample,3,3,False,True,16,8,8,1.0,3,35,0.136
2505,30,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.015
2505,30,sequence,2,rpni_random,4,3,False,False,16,0,0,,,4,0.035
2505,30,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.049
2505,30,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.188
2505,30,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.015
2505,30,sequence,4,rpni_random,4,4,False,False,16,0,0,,,8,0.03
2505,30,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.034
2505,30,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.268
2505,30,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.016
2505,30,sequence,8,rpni_random,4,4,False,False,16,0,0,,,16,0.042
2505,30,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.052
2505,30,sequence,8,rpni_counterexample,4,5,False,False,16,0,0,,17,32,0.453
2505,30,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.013
2505,30,sequence,16,rpni_random,4,3,False,False,16,0,0,,,32,0.052
2505,30,sequence,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.083
2505,30,sequence,16,rpni_counterexample,4,5,False,False,16,0,0,,17,48,0.921
2505,31,all_of,2,goal_set,8,2,False,False,16,1,1,1.0,,2,0.022
2505,31,all_of,2,rpni_random,8,2,False,False,16,1,1,1.0,,4,0.027
2505,31,all_of,2,rpni_near_miss,8,3,False,True,16,10,10,1.0,,6,0.032
2505,31,all_of,2,rpni_counterexample,8,3,False,True,16,8,8,1.0,1,5,0.053
2505,31,all_of,4,goal_set,8,2,False,False,16,1,1,1.0,,4,0.022
2505,31,all_of,4,rpni_random,8,2,False,False,16,1,1,1.0,,8,0.034
2505,31,all_of,4,rpni_near_miss,8,3,False,True,16,10,10,1.0,,12,0.038
2505,31,all_of,4,rpni_counterexample,8,3,False,True,16,8,8,1.0,1,9,0.057
2505,31,all_of,8,goal_set,8,2,False,False,16,1,1,1.0,,8,0.022
2505,31,all_of,8,rpni_random,8,2,False,False,16,1,1,1.0,,16,0.051
2505,31,all_of,8,rpni_near_miss,8,3,False,True,16,16,16,1.0,,24,0.057
2505,31,all_of,8,rpni_counterexample,8,3,False,True,16,16,16,1.0,1,17,0.077
2505,31,all_of,16,goal_set,8,2,False,False,16,1,1,1.0,,16,0.02
2505,31,all_of,16,rpni_random,8,3,False,False,16,1,1,1.0,,32,0.068
2505,31,all_of,16,rpni_near_miss,8,4,False,True,16,10,10,1.0,,48,0.12
2505,31,all_of,16,rpni_counterexample,8,3,False,True,16,16,16,1.0,1,33,0.17
2505,32,condition_then,2,goal_set,3,2,False,False,16,4,4,1.0,,2,0.028
2505,32,condition_then,2,rpni_random,3,2,False,False,16,4,4,1.0,,4,0.031
2505,32,condition_then,2,rpni_near_miss,3,3,False,False,16,6,6,1.0,,6,0.033
2505,32,condition_then,2,rpni_counterexample,3,3,False,True,16,9,9,1.0,7,11,0.091
2505,32,condition_then,4,goal_set,3,2,False,False,16,4,4,1.0,,4,0.021
2505,32,condition_then,4,rpni_random,3,2,False,False,16,4,4,1.0,,8,0.031
2505,32,condition_then,4,rpni_near_miss,3,3,False,False,16,4,4,1.0,,12,0.032
2505,32,condition_then,4,rpni_counterexample,3,3,False,True,16,9,9,1.0,8,16,0.131
2505,32,condition_then,8,goal_set,3,2,False,False,16,4,4,1.0,,8,0.013
2505,32,condition_then,8,rpni_random,3,3,False,False,16,4,4,1.0,,16,0.033
2505,32,condition_then,8,rpni_near_miss,3,3,False,False,16,4,4,1.0,,24,0.034
2505,32,condition_then,8,rpni_counterexample,3,3,False,True,16,9,9,1.0,15,31,0.377
2505,32,condition_then,16,goal_set,3,2,False,False,16,4,4,1.0,,16,0.014
2505,32,condition_then,16,rpni_random,3,3,False,False,16,4,4,1.0,,32,0.083
2505,32,condition_then,16,rpni_near_miss,3,3,False,False,16,4,4,1.0,,48,0.047
2505,32,condition_then,16,rpni_counterexample,3,3,False,False,16,5,5,1.0,17,48,0.943
2505,33,sequence,2,goal_set,4,2,False,False,16,0,0,,,2,0.017
2505,33,sequence,2,rpni_random,4,2,False,False,16,0,0,,,4,0.039
2505,33,sequence,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.036
2505,33,sequence,2,rpni_counterexample,4,4,False,False,16,0,0,,17,20,0.232
2505,33,sequence,4,goal_set,4,2,False,False,16,0,0,,,4,0.027
2505,33,sequence,4,rpni_random,4,2,False,False,16,0,0,,,8,0.034
2505,33,sequence,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.047
2505,33,sequence,4,rpni_counterexample,4,4,False,False,16,0,0,,17,24,0.269
2505,33,sequence,8,goal_set,4,2,False,False,16,0,0,,,8,0.017
2505,33,sequence,8,rpni_random,4,2,False,False,16,0,0,,,16,0.042
2505,33,sequence,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.056
2505,33,sequence,8,rpni_counterexample,4,4,False,False,16,0,0,,17,32,0.324
2505,33,sequence,16,goal_set,4,2,False,False,16,0,0,,,16,0.014
2505,33,sequence,16,rpni_random,4,2,False,False,16,0,0,,,32,0.04
2505,33,sequence,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.068
2505,33,sequence,16,rpni_counterexample,4,4,False,False,16,0,0,,17,48,0.724
2505,34,all_of,2,goal_set,8,2,False,False,16,0,0,,,2,0.009
2505,34,all_of,2,rpni_random,8,3,False,False,16,0,0,,,4,0.099
2505,34,all_of,2,rpni_near_miss,8,3,False,False,16,0,0,,,6,0.084
2505,34,all_of,2,rpni_counterexample,8,4,False,False,16,0,0,,17,20,0.35
2505,34,all_of,4,goal_set,8,2,False,False,16,0,0,,,4,0.008
2505,34,all_of,4,rpni_random,8,3,False,False,16,0,0,,,8,0.022
2505,34,all_of,4,rpni_near_miss,8,3,False,False,16,0,0,,,12,0.036
2505,34,all_of,4,rpni_counterexample,8,3,False,False,16,0,0,,17,24,0.265
2505,34,all_of,8,goal_set,8,2,False,False,16,0,0,,,8,0.015
2505,34,all_of,8,rpni_random,8,3,False,False,16,0,0,,,16,0.045
2505,34,all_of,8,rpni_near_miss,8,3,False,False,16,0,0,,,24,0.099
2505,34,all_of,8,rpni_counterexample,8,4,False,False,16,0,0,,17,32,0.482
2505,34,all_of,16,goal_set,8,2,False,False,16,0,0,,,16,0.009
2505,34,all_of,16,rpni_random,8,3,False,False,16,0,0,,,32,0.065
2505,34,all_of,16,rpni_near_miss,8,3,False,False,16,0,0,,,48,0.08
2505,34,all_of,16,rpni_counterexample,8,4,False,False,16,0,0,,17,48,1.126
2505,35,condition_then,2,goal_set,3,2,False,True,16,7,7,1.0,,2,0.023
2505,35,condition_then,2,rpni_random,3,2,False,True,16,7,7,1.0,,4,0.023
2505,35,condition_then,2,rpni_near_miss,3,3,False,True,16,7,7,1.0,,6,0.032
2505,35,condition_then,2,rpni_counterexample,3,2,False,True,16,7,7,1.0,0,4,0.023
2505,35,condition_then,4,goal_set,3,2,False,True,16,7,7,1.0,,4,0.019
2505,35,condition_then,4,rpni_random,3,2,False,True,16,7,7,1.0,,8,0.045
2505,35,condition_then,4,rpni_near_miss,3,3,False,True,16,7,7,1.0,,12,0.034
2505,35,condition_then,4,rpni_counterexample,3,2,False,True,16,7,7,1.0,0,8,0.035
2505,35,condition_then,8,goal_set,3,2,False,True,16,7,7,1.0,,8,0.019
2505,35,condition_then,8,rpni_random,3,3,False,True,16,7,7,1.0,,16,0.069
2505,35,condition_then,8,rpni_near_miss,3,3,False,True,16,9,9,1.0,,24,0.053
2505,35,condition_then,8,rpni_counterexample,3,3,False,True,16,7,7,1.0,0,16,0.045
2505,35,condition_then,16,goal_set,3,2,False,True,16,7,7,1.0,,16,0.02
2505,35,condition_then,16,rpni_random,3,4,False,True,16,7,7,1.0,,32,0.065
2505,35,condition_then,16,rpni_near_miss,3,4,False,True,16,7,7,1.0,,48,0.085
2505,35,condition_then,16,rpni_counterexample,3,4,False,True,16,7,7,1.0,0,32,0.066
2505,36,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.02
2505,36,branch,2,rpni_random,4,3,False,False,16,0,0,,,4,0.029
2505,36,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.033
2505,36,branch,2,rpni_counterexample,4,3,False,True,16,16,14,1.0469,2,6,0.064
2505,36,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.021
2505,36,branch,4,rpni_random,4,3,False,False,16,0,0,,,8,0.036
2505,36,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.033
2505,36,branch,4,rpni_counterexample,4,3,False,True,16,13,13,1.0,5,13,0.097
2505,36,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.02
2505,36,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.045
2505,36,branch,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.043
2505,36,branch,8,rpni_counterexample,4,3,False,True,16,13,13,1.0,9,25,0.24
2505,36,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.018
2505,36,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.055
2505,36,branch,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.056
2505,36,branch,16,rpni_counterexample,4,3,False,True,16,13,13,1.0,9,41,0.379
2505,37,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.017
2505,37,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.021
2505,37,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.026
2505,37,branch,2,rpni_counterexample,4,3,False,True,16,8,8,1.0,2,6,0.04
2505,37,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.019
2505,37,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.034
2505,37,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.031
2505,37,branch,4,rpni_counterexample,4,3,False,True,16,8,8,1.0,3,11,0.064
2505,37,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.016
2505,37,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.067
2505,37,branch,8,rpni_near_miss,4,3,False,False,16,0,0,,,24,0.045
2505,37,branch,8,rpni_counterexample,4,3,False,True,16,8,8,1.0,2,18,0.087
2505,37,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.017
2505,37,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.057
2505,37,branch,16,rpni_near_miss,4,4,False,False,16,0,0,,,48,0.063
2505,37,branch,16,rpni_counterexample,4,4,False,True,16,7,7,1.0,4,36,0.234
2505,38,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.017
2505,38,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.021
2505,38,branch,2,rpni_near_miss,4,3,False,False,16,1,1,1.0,,6,0.036
2505,38,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,3,7,0.04
2505,38,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.017
2505,38,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.024
2505,38,branch,4,rpni_near_miss,4,3,False,False,16,1,1,1.0,,12,0.03
2505,38,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,3,11,0.056
2505,38,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.017
2505,38,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.033
2505,38,branch,8,rpni_near_miss,4,3,False,False,16,1,1,1.0,,24,0.044
2505,38,branch,8,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,18,0.072
2505,38,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.016
2505,38,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.054
2505,38,branch,16,rpni_near_miss,4,3,False,False,16,1,1,1.0,,48,0.059
2505,38,branch,16,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,34,0.14
2505,39,branch,2,goal_set,4,2,False,False,16,3,3,1.0,,2,0.012
2505,39,branch,2,rpni_random,4,2,False,False,16,3,3,1.0,,4,0.017
2505,39,branch,2,rpni_near_miss,4,3,False,False,16,3,3,1.0,,6,0.018
2505,39,branch,2,rpni_counterexample,4,4,False,True,16,15,15,1.0,13,17,0.102
2505,39,branch,4,goal_set,4,2,False,False,16,3,3,1.0,,4,0.013
2505,39,branch,4,rpni_random,4,2,False,False,16,3,3,1.0,,8,0.021
2505,39,branch,4,rpni_near_miss,4,3,False,False,16,3,3,1.0,,12,0.036
2505,39,branch,4,rpni_counterexample,4,4,False,True,16,15,15,1.0,14,22,0.191
2505,39,branch,8,goal_set,4,2,False,False,16,3,3,1.0,,8,0.012
2505,39,branch,8,rpni_random,4,3,False,False,16,3,3,1.0,,16,0.03
2505,39,branch,8,rpni_near_miss,4,3,False,False,16,3,3,1.0,,24,0.038
2505,39,branch,8,rpni_counterexample,4,4,False,True,16,10,10,1.0,16,32,0.334
2505,39,branch,16,goal_set,4,2,False,False,16,3,3,1.0,,16,0.009
2505,39,branch,16,rpni_random,4,3,False,False,16,3,3,1.0,,32,0.037
2505,39,branch,16,rpni_near_miss,4,4,False,False,16,3,3,1.0,,48,0.059
2505,39,branch,16,rpni_counterexample,4,4,False,False,16,3,3,1.0,17,48,0.58
2505,40,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.015
2505,40,branch,2,rpni_random,4,3,False,False,16,0,0,,,4,0.016
2505,40,branch,2,rpni_near_miss,4,3,False,False,16,0,0,,,6,0.019
2505,40,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,6,0.036
2505,40,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.008
2505,40,branch,4,rpni_random,4,3,False,False,16,0,0,,,8,0.025
2505,40,branch,4,rpni_near_miss,4,3,False,True,16,16,16,1.0,,12,0.035
2505,40,branch,4,rpni_counterexample,4,3,False,True,16,16,16,1.0,2,10,0.048
2505,40,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.013
2505,40,branch,8,rpni_random,4,3,False,False,16,0,0,,,16,0.031
2505,40,branch,8,rpni_near_miss,4,4,False,False,16,0,0,,,24,0.03
2505,40,branch,8,rpni_counterexample,4,4,False,True,16,12,12,1.0,10,26,0.176
2505,40,branch,16,goal_set,4,2,False,False,16,0,0,,,16,0.013
2505,40,branch,16,rpni_random,4,3,False,False,16,0,0,,,32,0.048
2505,40,branch,16,rpni_near_miss,4,3,False,False,16,0,0,,,48,0.059
2505,40,branch,16,rpni_counterexample,4,4,False,False,16,1,1,1.0,17,48,1.17
2505,41,branch,2,goal_set,4,2,False,False,16,0,0,,,2,0.013
2505,41,branch,2,rpni_random,4,2,False,False,16,0,0,,,4,0.017
2505,41,branch,2,rpni_near_miss,4,3,False,False,16,2,2,1.0,,6,0.022
2505,41,branch,2,rpni_counterexample,4,3,False,True,16,16,16,1.0,5,9,0.045
2505,41,branch,4,goal_set,4,2,False,False,16,0,0,,,4,0.013
2505,41,branch,4,rpni_random,4,2,False,False,16,0,0,,,8,0.018
2505,41,branch,4,rpni_near_miss,4,3,False,False,16,0,0,,,12,0.022
2505,41,branch,4,rpni_counterexample,4,4,False,True,16,1,1,1.0,16,24,0.141
2505,41,branch,8,goal_set,4,2,False,False,16,0,0,,,8,0.015
