slip,seed,task_id,task_type,planner,replicate,success,steps,exploration_steps,states_added,model_changes,builds,failure_reason,seconds
0.05,2707,0,sequence,shortest,3,True,24,0,0,0,1,success,0.012
0.05,2707,1,all_of,linear,1,True,12,0,0,0,1,success,0.03
0.05,2707,1,all_of,shortest,1,True,12,0,0,0,1,success,0.026
0.05,2707,1,all_of,linear,2,True,12,0,0,0,1,success,0.034
0.05,2707,1,all_of,shortest,2,True,12,0,0,0,1,success,0.023
0.05,2707,1,all_of,linear,3,True,17,0,0,0,1,success,0.031
0.05,2707,1,all_of,shortest,3,True,18,0,0,0,1,success,0.021
0.05,2707,2,condition_then,linear,1,True,10,0,0,0,1,success,0.011
0.05,2707,2,condition_then,shortest,1,True,10,0,0,0,1,success,0.008
0.05,2707,2,condition_then,linear,2,True,12,0,0,0,1,success,0.011
0.05,2707,2,condition_then,shortest,2,True,12,0,0,0,1,success,0.007
0.05,2707,2,condition_then,linear,3,True,10,0,0,0,1,success,0.007
0.05,2707,2,condition_then,shortest,3,True,10,0,0,0,1,success,0.006
0.05,2707,3,sequence,linear,1,True,14,0,0,0,1,success,0.017
0.05,2707,3,sequence,shortest,1,True,14,0,0,0,1,success,0.011
0.05,2707,3,sequence,linear,2,True,14,0,0,0,1,success,0.011
0.05,2707,3,sequence,shortest,2,True,14,0,0,0,1,success,0.018
0.05,2707,3,sequence,linear,3,True,14,0,0,0,1,success,0.01
0.05,2707,3,sequence,shortest,3,True,14,0,0,0,1,success,0.009
0.05,2707,4,all_of,linear,1,True,14,0,0,0,1,success,0.032
0.05,2707,4,all_of,shortest,1,True,14,0,0,0,1,success,0.014
0.05,2707,4,all_of,linear,2,True,15,0,0,0,1,success,0.021
0.05,2707,4,all_of,shortest,2,True,16,0,0,0,1,success,0.022
0.05,2707,4,all_of,linear,3,True,16,0,0,0,1,success,0.037
0.05,2707,4,all_of,shortest,3,True,16,0,0,0,1,success,0.018
0.05,2707,5,condition_then,linear,1,True,16,0,0,0,1,success,0.012
0.05,2707,5,condition_then,shortest,1,True,16,0,0,0,1,success,0.007
0.05,2707,5,condition_then,linear,2,True,8,0,0,0,1,success,0.007
0.05,2707,5,condition_then,shortest,2,True,8,0,0,0,1,success,0.008
0.05,2707,5,condition_then,linear,3,True,8,0,0,0,1,success,0.006
0.05,2707,5,condition_then,shortest,3,True,8,0,0,0,1,success,0.008
0.05,2707,6,sequence,linear,1,True,24,0,0,0,1,success,0.01
0.05,2707,6,sequence,shortest,1,True,24,0,0,0,1,success,0.007
0.05,2707,6,sequence,linear,2,True,24,0,0,0,1,success,0.01
0.05,2707,6,sequence,shortest,2,True,24,0,0,0,1,success,0.006
0.05,2707,6,sequence,linear,3,True,24,0,0,0,1,success,0.011
0.05,2707,6,sequence,shortest,3,True,24,0,0,0,1,success,0.01
0.05,2707,7,all_of,linear,1,True,15,0,0,0,1,success,0.029
0.05,2707,7,all_of,shortest,1,True,15,0,0,0,1,success,0.025
0.05,2707,7,all_of,linear,2,True,15,0,0,0,1,success,0.029
0.05,2707,7,all_of,shortest,2,True,15,0,0,0,1,success,0.017
0.05,2707,7,all_of,linear,3,True,15,0,0,0,1,success,0.028
0.05,2707,7,all_of,shortest,3,True,18,0,0,0,1,success,0.015
0.05,2707,8,condition_then,linear,1,True,17,0,0,0,1,success,0.008
0.05,2707,8,condition_then,shortest,1,True,17,0,0,0,1,success,0.005
0.05,2707,8,condition_then,linear,2,True,17,0,0,0,1,success,0.007
0.05,2707,8,condition_then,shortest,2,True,17,0,0,0,1,success,0.007
0.05,2707,8,condition_then,linear,3,True,18,0,0,0,1,success,0.012
0.05,2707,8,condition_then,shortest,3,True,19,0,0,0,1,success,0.008
0.05,2707,9,sequence,linear,1,True,25,0,0,0,1,success,0.017
0.05,2707,9,sequence,shortest,1,True,25,0,0,0,1,success,0.011
0.05,2707,9,sequence,linear,2,True,27,0,0,0,1,success,0.016
0.05,2707,9,sequence,shortest,2,True,27,0,0,0,1,success,0.011
0.05,2707,9,sequence,linear,3,True,30,0,0,0,1,success,0.01
0.05,2707,9,sequence,shortest,3,True,30,0,0,0,1,success,0.011
0.05,2707,10,all_of,linear,1,True,16,0,0,0,1,success,0.03
0.05,2707,10,all_of,shortest,1,True,16,0,0,0,1,success,0.02
0.05,2707,10,all_of,linear,2,True,17,0,0,0,1,success,0.045
0.05,2707,10,all_of,shortest,2,True,17,0,0,0,1,success,0.024
0.05,2707,10,all_of,linear,3,True,16,0,0,0,1,success,0.031
0.05,2707,10,all_of,shortest,3,True,16,0,0,0,1,success,0.023
0.05,2707,11,condition_then,linear,1,True,10,0,0,0,1,success,0.01
0.05,2707,11,condition_then,shortest,1,True,10,0,0,0,1,success,0.006
0.05,2707,11,condition_then,linear,2,True,10,0,0,0,1,success,0.012
0.05,2707,11,condition_then,shortest,2,True,10,0,0,0,1,success,0.007
0.05,2707,11,condition_then,linear,3,True,10,0,0,0,1,success,0.012
0.05,2707,11,condition_then,shortest,3,True,10,0,0,0,1,success,0.006
0.05,2707,12,sequence,linear,1,True,22,0,0,0,1,success,0.011
0.05,2707,12,sequence,shortest,1,True,22,0,0,0,1,success,0.009
0.05,2707,12,sequence,linear,2,True,22,0,0,0,1,success,0.011
0.05,2707,12,sequence,shortest,2,True,22,0,0,0,1,success,0.008
0.05,2707,12,sequence,linear,3,True,22,0,0,0,1,success,0.012
0.05,2707,12,sequence,shortest,3,True,22,0,0,0,1,success,0.011
0.05,2707,13,all_of,linear,1,True,23,0,0,0,1,success,0.033
0.05,2707,13,all_of,shortest,1,True,23,0,0,0,1,success,0.026
0.05,2707,13,all_of,linear,2,True,17,0,0,0,1,success,0.028
0.05,2707,13,all_of,shortest,2,True,17,0,0,0,1,success,0.017
0.05,2707,13,all_of,linear,3,True,17,0,0,0,1,success,0.029
0.05,2707,13,all_of,shortest,3,True,17,0,0,0,1,success,0.023
0.05,2707,14,condition_then,linear,1,True,10,0,0,0,1,success,0.01
0.05,2707,14,condition_then,shortest,1,True,10,0,0,0,1,success,0.006
0.05,2707,14,condition_then,linear,2,True,9,0,0,0,1,success,0.007
0.05,2707,14,condition_then,shortest,2,True,9,0,0,0,1,success,0.006
0.05,2707,14,condition_then,linear,3,True,9,0,0,0,1,success,0.006
0.05,2707,14,condition_then,shortest,3,True,9,0,0,0,1,success,0.006
0.05,2707,15,sequence,linear,1,True,24,0,0,0,1,success,0.015
0.05,2707,15,sequence,shortest,1,True,24,0,0,0,1,success,0.011
0.05,2707,15,sequence,linear,2,True,30,0,0,0,1,success,0.014
0.05,2707,15,sequence,shortest,2,True,30,0,0,0,1,success,0.009
0.05,2707,15,sequence,linear,3,True,25,0,0,0,1,success,0.01
0.05,2707,15,sequence,shortest,3,True,24,0,0,0,1,success,0.008
0.05,2707,16,all_of,linear,1,True,18,0,0,0,1,success,0.024
0.05,2707,16,all_of,shortest,1,True,18,0,0,0,1,success,0.019
0.05,2707,16,all_of,linear,2,True,18,0,0,0,1,success,0.026
0.05,2707,16,all_of,shortest,2,True,18,0,0,0,1,success,0.02
0.05,2707,16,all_of,linear,3,True,18,0,0,0,1,success,0.025
0.05,2707,16,all_of,shortest,3,True,18,0,0,0,1,success,0.017
0.05,2707,17,condition_then,linear,1,True,14,0,0,0,1,success,0.007
0.05,2707,17,condition_then,shortest,1,True,14,0,0,0,1,success,0.004
0.05,2707,17,condition_then,linear,2,True,14,0,0,0,1,success,0.012
0.05,2707,17,condition_then,shortest,2,True,14,0,0,0,1,success,0.007
0.05,2707,17,condition_then,linear,3,True,16,0,0,0,1,success,0.007
0.05,2707,17,condition_then,shortest,3,True,16,0,0,0,1,success,0.005
0.05,2707,18,sequence,linear,1,True,29,0,0,0,1,success,0.012
0.05,2707,18,sequence,shortest,1,True,29,0,0,0,1,success,0.008
0.05,2707,18,sequence,linear,2,True,29,0,0,0,1,success,0.012
0.05,2707,18,sequence,shortest,2,True,24,0,0,0,1,success,0.008
0.05,2707,18,sequence,linear,3,True,23,0,0,0,1,success,0.012
0.05,2707,18,sequence,shortest,3,True,23,0,0,0,1,success,0.007
0.05,2707,19,all_of,linear,1,True,23,0,0,0,1,success,0.023
0.05,2707,19,all_of,shortest,1,True,27,0,0,0,1,success,0.015
0.05,2707,19,all_of,linear,2,True,22,0,0,0,1,success,0.025
0.05,2707,19,all_of,shortest,2,True,25,0,0,0,1,success,0.018
0.05,2707,19,all_of,linear,3,True,21,0,0,0,1,success,0.026
0.05,2707,19,all_of,shortest,3,True,19,0,0,0,1,success,0.018
0.05,2707,20,condition_then,linear,1,True,17,0,0,0,1,success,0.009
0.05,2707,20,condition_then,shortest,1,True,23,0,0,0,1,success,0.007
0.05,2707,20,condition_then,linear,2,True,15,0,0,0,1,success,0.011
0.05,2707,20,condition_then,shortest,2,True,15,0,0,0,1,success,0.005
0.05,2707,20,condition_then,linear,3,True,17,0,0,0,1,success,0.012
0.05,2707,20,condition_then,shortest,3,True,17,0,0,0,1,success,0.005
0.05,2707,21,sequence,linear,1,True,17,0,0,0,1,success,0.017
0.05,2707,21,sequence,shortest,1,True,17,0,0,0,1,success,0.009
0.05,2707,21,sequence,linear,2,True,17,0,0,0,1,success,0.014
0.05,2707,21,sequence,shortest,2,True,19,0,0,0,1,success,0.011
0.05,2707,21,sequence,linear,3,True,17,0,0,0,1,success,0.014
0.05,2707,21,sequence,shortest,3,True,17,0,0,0,1,success,0.011
0.05,2707,22,all_of,linear,1,True,18,0,0,0,1,success,0.027
0.05,2707,22,all_of,shortest,1,True,15,0,0,0,1,success,0.023
0.05,2707,22,all_of,linear,2,True,19,0,0,0,1,success,0.021
0.05,2707,22,all_of,shortest,2,True,17,0,0,0,1,success,0.02
0.05,2707,22,all_of,linear,3,True,17,0,0,0,1,success,0.036
0.05,2707,22,all_of,shortest,3,True,15,0,0,0,1,success,0.023
0.05,2707,23,condition_then,linear,1,True,9,0,0,0,1,success,0.007
0.05,2707,23,condition_then,shortest,1,True,9,0,0,0,1,success,0.003
0.05,2707,23,condition_then,linear,2,True,9,0,0,0,1,success,0.006
0.05,2707,23,condition_then,shortest,2,True,9,0,0,0,1,success,0.004
0.05,2707,23,condition_then,linear,3,True,9,0,0,0,1,success,0.009
0.05,2707,23,condition_then,shortest,3,True,9,0,0,0,1,success,0.006
0.05,2707,24,sequence,linear,1,True,23,0,0,0,1,success,0.017
0.05,2707,24,sequence,shortest,1,True,23,0,0,0,1,success,0.011
0.05,2707,24,sequence,linear,2,True,24,0,0,0,1,success,0.017
0.05,2707,24,sequence,shortest,2,True,24,0,0,0,1,success,0.011
0.05,2707,24,sequence,linear,3,True,25,0,0,0,1,success,0.015
0.05,2707,24,sequence,shortest,3,True,25,0,0,0,1,success,0.01
0.05,2707,25,all_of,linear,1,True,17,0,0,0,1,success,0.034
0.05,2707,25,all_of,shortest,1,True,18,0,0,0,1,success,0.026
0.05,2707,25,all_of,linear,2,True,20,0,0,0,1,success,0.025
0.05,2707,25,all_of,shortest,2,True,19,0,0,0,1,success,0.023
0.05,2707,25,all_of,linear,3,True,17,0,0,0,1,success,0.023
0.05,2707,25,all_of,shortest,3,True,17,0,0,0,1,success,0.015
0.05,2707,26,condition_then,linear,1,True,8,0,0,0,1,success,0.008
0.05,2707,26,condition_then,shortest,1,True,8,0,0,0,1,success,0.007
0.05,2707,26,condition_then,linear,2,True,8,0,0,0,1,success,0.012
0.05,2707,26,condition_then,shortest,2,True,8,0,0,0,1,success,0.014
0.05,2707,26,condition_then,linear,3,True,8,0,0,0,1,success,0.011
0.05,2707,26,condition_then,shortest,3,True,8,0,0,0,1,success,0.008
0.05,2707,27,sequence,linear,1,True,32,0,0,0,1,success,0.017
0.05,2707,27,sequence,shortest,1,True,32,0,0,0,1,success,0.012
0.05,2707,27,sequence,linear,2,True,23,0,0,0,1,success,0.011
0.05,2707,27,sequence,shortest,2,True,24,0,0,0,1,success,0.011
0.05,2707,27,sequence,linear,3,True,29,0,0,0,1,success,0.01
0.05,2707,27,sequence,shortest,3,True,30,0,0,0,1,success,0.006
0.05,2707,28,all_of,linear,1,True,27,0,0,0,1,success,0.03
0.05,2707,28,all_of,shortest,1,True,25,0,0,0,1,success,0.02
0.05,2707,28,all_of,linear,2,True,22,0,0,0,1,success,0.024
0.05,2707,28,all_of,shortest,2,True,22,0,0,0,1,success,0.02
0.05,2707,28,all_of,linear,3,True,28,0,0,0,1,success,0.025
0.05,2707,28,all_of,shortest,3,True,24,0,0,0,1,success,0.016
0.05,2707,29,condition_then,linear,1,True,18,0,0,0,1,success,0.011
0.05,2707,29,condition_then,shortest,1,True,18,0,0,0,1,success,0.005
0.05,2707,29,condition_then,linear,2,True,18,0,0,0,1,success,0.01
0.05,2707,29,condition_then,shortest,2,True,24,0,0,0,1,success,0.007
0.05,2707,29,condition_then,linear,3,True,18,0,0,0,1,success,0.012
0.05,2707,29,condition_then,shortest,3,True,18,0,0,0,1,success,0.004
0.05,2707,30,sequence,linear,1,True,24,0,0,0,1,success,0.01
0.05,2707,30,sequence,shortest,1,True,24,0,0,0,1,success,0.011
0.05,2707,30,sequence,linear,2,True,24,0,0,0,1,success,0.017
0.05,2707,30,sequence,shortest,2,True,25,0,0,0,1,success,0.01
0.05,2707,30,sequence,linear,3,True,23,0,0,0,1,success,0.013
0.05,2707,30,sequence,shortest,3,True,23,0,0,0,1,success,0.01
0.05,2707,31,all_of,linear,1,True,26,0,0,0,1,success,0.036
0.05,2707,31,all_of,shortest,1,True,26,0,0,0,1,success,0.025
0.05,2707,31,all_of,linear,2,True,27,0,0,0,1,success,0.033
0.05,2707,31,all_of,shortest,2,True,27,0,0,0,1,success,0.021
0.05,2707,31,all_of,linear,3,True,25,0,0,0,1,success,0.031
0.05,2707,31,all_of,shortest,3,True,25,0,0,0,1,success,0.015
0.05,2707,32,condition_then,linear,1,True,15,0,0,0,1,success,0.006
0.05,2707,32,condition_then,shortest,1,True,15,0,0,0,1,success,0.004
0.05,2707,32,condition_then,linear,2,True,15,0,0,0,1,success,0.006
0.05,2707,32,condition_then,shortest,2,True,15,0,0,0,1,success,0.005
0.05,2707,32,condition_then,linear,3,True,15,0,0,0,1,success,0.006
0.05,2707,32,condition_then,shortest,3,True,15,0,0,0,1,success,0.005
0.05,2707,33,sequence,linear,1,True,20,0,0,0,1,success,0.009
0.05,2707,33,sequence,shortest,1,True,20,0,0,0,1,success,0.006
0.05,2707,33,sequence,linear,2,True,21,0,0,0,1,success,0.013
0.05,2707,33,sequence,shortest,2,True,22,0,0,0,1,success,0.006
0.05,2707,33,sequence,linear,3,True,22,0,0,0,1,success,0.016
0.05,2707,33,sequence,shortest,3,True,22,0,0,0,1,success,0.02
0.05,2707,34,all_of,linear,1,True,14,0,0,0,1,success,0.036
0.05,2707,34,all_of,shortest,1,True,14,0,0,0,1,success,0.019
0.05,2707,34,all_of,linear,2,True,14,0,0,0,1,success,0.036
0.05,2707,34,all_of,shortest,2,True,14,0,0,0,1,success,0.025
0.05,2707,34,all_of,linear,3,True,16,0,0,0,1,success,0.033
0.05,2707,34,all_of,shortest,3,True,16,0,0,0,1,success,0.024
0.05,2707,35,condition_then,linear,1,True,13,0,0,0,1,success,0.011
0.05,2707,35,condition_then,shortest,1,True,13,0,0,0,1,success,0.006
0.05,2707,35,condition_then,linear,2,True,13,0,0,0,1,success,0.009
0.05,2707,35,condition_then,shortest,2,True,13,0,0,0,1,success,0.006
0.05,2707,35,condition_then,linear,3,True,13,0,0,0,1,success,0.009
0.05,2707,35,condition_then,shortest,3,True,13,0,0,0,1,success,0.004
0.05,2707,36,branch,linear,1,True,11,0,0,0,1,success,0.01
0.05,2707,36,branch,shortest,1,True,11,0,0,0,1,success,0.011
0.05,2707,36,branch,linear,2,True,9,0,0,0,1,success,0.014
0.05,2707,36,branch,shortest,2,True,10,0,0,0,1,success,0.012
0.05,2707,36,branch,linear,3,True,9,0,0,0,1,success,0.017
0.05,2707,36,branch,shortest,3,True,9,0,0,0,1,success,0.006
0.05,2707,37,branch,linear,1,True,15,0,0,0,1,success,0.017
0.05,2707,37,branch,shortest,1,True,15,0,0,0,1,success,0.009
0.05,2707,37,branch,linear,2,True,12,0,0,0,1,success,0.016
0.05,2707,37,branch,shortest,2,True,12,0,0,0,1,success,0.009
0.05,2707,37,branch,linear,3,True,12,0,0,0,1,success,0.011
0.05,2707,37,branch,shortest,3,True,12,0,0,0,1,success,0.009
0.05,2707,38,branch,linear,1,True,11,0,0,0,1,success,0.016
0.05,2707,38,branch,shortest,1,True,11,0,0,0,1,success,0.006
0.05,2707,38,branch,linear,2,True,11,0,0,0,1,success,0.011
0.05,2707,38,branch,shortest,2,True,11,0,0,0,1,success,0.007
0.05,2707,38,branch,linear,3,True,11,0,0,0,1,success,0.016
0.05,2707,38,branch,shortest,3,True,11,0,0,0,1,success,0.008
0.05,2707,39,branch,linear,1,True,10,0,0,0,1,success,0.017
0.05,2707,39,branch,shortest,1,True,10,0,0,0,1,success,0.012
0.05,2707,39,branch,linear,2,True,10,0,0,0,1,success,0.017
0.05,2707,39,branch,shortest,2,True,10,0,0,0,1,success,0.007
0.05,2707,39,branch,linear,3,True,10,0,0,0,1,success,0.015
0.05,2707,39,branch,shortest,3,True,10,0,0,0,1,success,0.01
0.05,2707,40,branch,linear,1,True,11,0,0,0,1,success,0.017
0.05,2707,40,branch,shortest,1,True,11,0,0,0,1,success,0.009
0.05,2707,40,branch,linear,2,True,11,0,0,0,1,success,0.014
0.05,2707,40,branch,shortest,2,True,11,0,0,0,1,success,0.012
0.05,2707,40,branch,linear,3,True,11,0,0,0,1,success,0.018
0.05,2707,40,branch,shortest,3,True,11,0,0,0,1,success,0.011
0.05,2707,41,branch,linear,1,True,19,0,0,0,1,success,0.017
0.05,2707,41,branch,shortest,1,True,18,0,0,0,1,success,0.013
0.05,2707,41,branch,linear,2,True,19,0,0,0,1,success,0.017
0.05,2707,41,branch,shortest,2,True,18,0,0,0,1,success,0.009
0.05,2707,41,branch,linear,3,True,17,0,0,0,1,success,0.013
0.05,2707,41,branch,shortest,3,True,16,0,0,0,1,success,0.011
0.05,2707,42,branch,linear,1,True,13,0,0,0,1,success,0.02
0.05,2707,42,branch,shortest,1,True,13,0,0,0,1,success,0.012
0.05,2707,42,branch,linear,2,True,11,0,0,0,1,success,0.018
0.05,2707,42,branch,shortest,2,True,11,0,0,0,1,success,0.009
0.05,2707,42,branch,linear,3,True,11,0,0,0,1,success,0.018
0.05,2707,42,branch,shortest,3,True,11,0,0,0,1,success,0.009
0.05,2707,43,branch,linear,1,True,7,0,0,0,1,success,0.016
0.05,2707,43,branch,shortest,1,True,7,0,0,0,1,success,0.009
0.05,2707,43,branch,linear,2,True,11,0,0,0,1,success,0.017
0.05,2707,43,branch,shortest,2,True,11,0,0,0,1,success,0.014
0.05,2707,43,branch,linear,3,True,13,0,0,0,1,success,0.023
0.05,2707,43,branch,shortest,3,True,13,0,0,0,1,success,0.015
0.05,2707,44,branch,linear,1,True,9,0,0,0,1,success,0.021
0.05,2707,44,branch,shortest,1,True,9,0,0,0,1,success,0.015
0.05,2707,44,branch,linear,2,True,9,0,0,0,1,success,0.013
0.05,2707,44,branch,shortest,2,True,10,0,0,0,1,success,0.008
0.05,2707,44,branch,linear,3,True,9,0,0,0,1,success,0.016
0.05,2707,44,branch,shortest,3,True,9,0,0,0,1,success,0.008
0.05,2707,45,branch,linear,1,True,9,0,0,0,1,success,0.019
0.05,2707,45,branch,shortest,1,True,9,0,0,0,1,success,0.015
0.05,2707,45,branch,linear,2,True,9,0,0,0,1,success,0.014
0.05,2707,45,branch,shortest,2,True,11,0,0,0,1,success,0.011
0.05,2707,45,branch,linear,3,True,9,0,0,0,1,success,0.017
0.05,2707,45,branch,shortest,3,True,9,0,0,0,1,success,0.011
0.1,2707,0,sequence,linear,1,True,37,0,0,0,1,success,0.019
0.1,2707,0,sequence,shortest,1,True,37,0,0,0,1,success,0.011
0.1,2707,0,sequence,linear,2,True,23,0,0,0,1,success,0.027
0.1,2707,0,sequence,shortest,2,True,25,0,0,0,1,success,0.01
0.1,2707,0,sequence,linear,3,True,23,0,0,0,1,success,0.016
0.1,2707,0,sequence,shortest,3,True,23,0,0,0,1,success,0.01
0.1,2707,1,all_of,linear,1,True,15,0,0,0,1,success,0.036
0.1,2707,1,all_of,shortest,1,True,15,0,0,0,1,success,0.025
0.1,2707,1,all_of,linear,2,True,12,0,0,0,1,success,0.038
0.1,2707,1,all_of,shortest,2,True,12,0,0,0,1,success,0.03
0.1,2707,1,all_of,linear,3,True,20,0,0,0,1,success,0.034
0.1,2707,1,all_of,shortest,3,True,20,0,0,0,1,success,0.023
0.1,2707,2,condition_then,linear,1,True,10,0,0,0,1,success,0.013
0.1,2707,2,condition_then,shortest,1,True,11,0,0,0,1,success,0.007
0.1,2707,2,condition_then,linear,2,True,10,0,0,0,1,success,0.011
0.1,2707,2,condition_then,shortest,2,True,10,0,0,0,1,success,0.006
0.1,2707,2,condition_then,linear,3,True,16,0,0,0,1,success,0.01
0.1,2707,2,condition_then,shortest,3,True,11,0,0,0,1,success,0.006
0.1,2707,3,sequence,linear,1,True,15,0,0,0,1,success,0.016
0.1,2707,3,sequence,shortest,1,True,15,0,0,0,1,success,0.01
0.1,2707,3,sequence,linear,2,True,20,0,0,0,1,success,0.019
0.1,2707,3,sequence,shortest,2,True,22,0,0,0,1,success,0.011
0.1,2707,3,sequence,linear,3,True,14,0,0,0,1,success,0.021
0.1,2707,3,sequence,shortest,3,True,14,0,0,0,1,success,0.009
0.1,2707,4,all_of,linear,1,True,15,0,0,0,1,success,0.052
0.1,2707,4,all_of,shortest,1,True,16,0,0,0,1,success,0.029
0.1,2707,4,all_of,linear,2,True,17,0,0,0,1,success,0.032
0.1,2707,4,all_of,shortest,2,True,18,0,0,0,1,success,0.03
0.1,2707,4,all_of,linear,3,True,14,0,0,0,1,success,0.039
0.1,2707,4,all_of,shortest,3,True,14,0,0,0,1,success,0.032
0.1,2707,5,condition_then,linear,1,True,8,0,0,0,1,success,0.013
0.1,2707,5,condition_then,shortest,1,True,8,0,0,0,1,success,0.006
0.1,2707,5,condition_then,linear,2,True,14,0,0,0,1,success,0.01
0.1,2707,5,condition_then,shortest,2,True,14,0,0,0,1,success,0.006
0.1,2707,5,condition_then,linear,3,True,10,0,0,0,1,success,0.012
0.1,2707,5,condition_then,shortest,3,True,10,0,0,0,1,success,0.007
0.1,2707,6,sequence,linear,1,True,28,0,0,0,1,success,0.018
0.1,2707,6,sequence,shortest,1,True,28,0,0,0,1,success,0.009
0.1,2707,6,sequence,linear,2,True,25,0,0,0,1,success,0.021
0.1,2707,6,sequence,shortest,2,True,24,0,0,0,1,success,0.014
0.1,2707,6,sequence,linear,3,True,25,0,0,0,1,success,0.023
0.1,2707,6,sequence,shortest,3,True,29,0,0,0,1,success,0.017
0.1,2707,7,all_of,linear,1,True,17,0,0,0,1,success,0.037
0.1,2707,7,all_of,shortest,1,True,17,0,0,0,1,success,0.028
0.1,2707,7,all_of,linear,2,True,32,0,0,0,1,success,0.037
0.1,2707,7,all_of,shortest,2,True,32,0,0,0,1,success,0.023
0.1,2707,7,all_of,linear,3,True,15,0,0,0,1,success,0.032
0.1,2707,7,all_of,shortest,3,True,15,0,0,0,1,success,0.023
0.1,2707,8,condition_then,linear,1,True,17,0,0,0,1,success,0.011
0.1,2707,8,condition_then,shortest,1,True,17,0,0,0,1,success,0.007
0.1,2707,8,condition_then,linear,2,True,17,0,0,0,1,success,0.01
0.1,2707,8,condition_then,shortest,2,True,17,0,0,0,1,success,0.006
0.1,2707,8,condition_then,linear,3,True,19,0,0,0,1,success,0.011
0.1,2707,8,condition_then,shortest,3,True,19,0,0,0,1,success,0.008
0.1,2707,9,sequence,linear,1,True,30,0,0,0,1,success,0.017
0.1,2707,9,sequence,shortest,1,True,32,0,0,0,1,success,0.008
0.1,2707,9,sequence,linear,2,True,24,0,0,0,1,success,0.013
0.1,2707,9,sequence,shortest,2,True,24,0,0,0,1,success,0.01
0.1,2707,9,sequence,linear,3,True,33,0,0,0,1,success,0.015
0.1,2707,9,sequence,shortest,3,True,33,0,0,0,1,success,0.008
0.1,2707,10,all_of,linear,1,True,16,0,0,0,1,success,0.032
0.1,2707,10,all_of,shortest,1,True,16,0,0,0,1,success,0.022
0.1,2707,10,all_of,linear,2,True,17,0,0,0,1,success,0.034
0.1,2707,10,all_of,shortest,2,True,17,0,0,0,1,success,0.03
0.1,2707,10,all_of,linear,3,True,18,0,0,0,1,success,0.029
0.1,2707,10,all_of,shortest,3,True,16,0,0,0,1,success,0.021
0.1,2707,11,condition_then,linear,1,True,10,0,0,0,1,success,0.008
0.1,2707,11,condition_then,shortest,1,True,10,0,0,0,1,success,0.005
0.1,2707,11,condition_then,linear,2,True,12,0,0,0,1,success,0.009
0.1,2707,11,condition_then,shortest,2,True,12,0,0,0,1,success,0.008
0.1,2707,11,condition_then,linear,3,True,10,0,0,0,1,success,0.009
0.1,2707,11,condition_then,shortest,3,True,10,0,0,0,1,success,0.007
0.1,2707,12,sequence,linear,1,True,29,0,0,0,1,success,0.018
0.1,2707,12,sequence,shortest,1,True,30,0,0,0,1,success,0.009
0.1,2707,12,sequence,linear,2,True,24,0,0,0,1,success,0.016
0.1,2707,12,sequence,shortest,2,True,24,0,0,0,1,success,0.008
0.1,2707,12,sequence,linear,3,True,29,0,0,0,1,success,0.02
0.1,2707,12,sequence,shortest,3,True,30,0,0,0,1,success,0.014
0.1,2707,13,all_of,linear,1,True,25,0,0,0,1,success,0.032
0.1,2707,13,all_of,shortest,1,True,25,0,0,0,1,success,0.022
0.1,2707,13,all_of,linear,2,True,20,0,0,0,1,success,0.027
0.1,2707,13,all_of,shortest,2,True,29,0,0,0,1,success,0.022
0.1,2707,13,all_of,linear,3,True,23,0,0,0,1,success,0.028
0.1,2707,13,all_of,shortest,3,True,23,0,0,0,1,success,0.021
0.1,2707,14,condition_then,linear,1,True,9,0,0,0,1,success,0.015
0.1,2707,14,condition_then,shortest,1,True,9,0,0,0,1,success,0.005
0.1,2707,14,condition_then,linear,2,True,9,0,0,0,1,success,0.008
0.1,2707,14,condition_then,shortest,2,True,9,0,0,0,1,success,0.008
0.1,2707,14,condition_then,linear,3,True,9,0,0,0,1,success,0.007
0.1,2707,14,condition_then,shortest,3,True,9,0,0,0,1,success,0.004
0.1,2707,15,sequence,linear,1,True,26,0,0,0,1,success,0.014
0.1,2707,15,sequence,shortest,1,True,25,0,0,0,1,success,0.008
0.1,2707,15,sequence,linear,2,True,33,0,0,0,1,success,0.013
0.1,2707,15,sequence,shortest,2,True,37,0,0,0,1,success,0.01
0.1,2707,15,sequence,linear,3,True,30,0,0,0,1,success,0.018
0.1,2707,15,sequence,shortest,3,True,33,0,0,0,1,success,0.013
0.1,2707,16,all_of,linear,1,True,18,0,0,0,1,success,0.037
0.1,2707,16,all_of,shortest,1,True,18,0,0,0,1,success,0.021
0.1,2707,16,all_of,linear,2,True,22,0,0,0,1,success,0.032
0.1,2707,16,all_of,shortest,2,True,24,0,0,0,1,success,0.023
0.1,2707,16,all_of,linear,3,True,20,0,0,0,1,success,0.03
0.1,2707,16,all_of,shortest,3,True,20,0,0,0,1,success,0.021
0.1,2707,17,condition_then,linear,1,True,16,0,0,0,1,success,0.008
0.1,2707,17,condition_then,shortest,1,True,16,0,0,0,1,success,0.006
0.1,2707,17,condition_then,linear,2,True,14,0,0,0,1,success,0.01
0.1,2707,17,condition_then,shortest,2,True,14,0,0,0,1,success,0.004
0.1,2707,17,condition_then,linear,3,True,14,0,0,0,1,success,0.01
0.1,2707,17,condition_then,shortest,3,True,14,0,0,0,1,success,0.006
0.1,2707,18,sequence,linear,1,True,24,0,0,0,1,success,0.023
